trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint,shape_dist_traveled
1_10_10,20:48:00,20:48:00,MTL2A,16,0,0,1,38.1
1_10_10,20:55:00,20:55:00,MTL3A,17,1,0,1,41.54
1_9_10,18:30:00,18:30:00,MTL3C,1,0,0,1,0
1_9_10,18:36:00,18:36:00,MTL2C,2,0,0,1,3.44
1_9_10,18:42:00,18:42:00,MTL1C,3,0,0,1,7.2
1_9_10,18:48:00,18:48:00,LCH1B,4,0,0,1,12.79
1_9_10,18:51:00,18:51:00,DVL2B,5,0,0,1,15.28
1_9_10,18:53:00,18:53:00,DVL1B,6,0,0,1,16.93
1_9_10,18:56:00,18:56:00,PCL3B,7,0,0,1,19.02
1_9_10,18:58:00,18:58:00,PCL2B,8,0,0,1,20.04
1_9_10,19:00:00,19:00:00,PCL1B,9,0,0,1,21.44
1_9_10,19:04:00,19:04:00,BEA2B,10,0,0,1,23.74
1_9_10,19:08:00,19:08:00,BEA1B,11,0,0,1,26.98
1_9_10,19:11:00,19:11:00,BUR1B,12,0,0,1,29.36
1_9_10,19:15:00,19:15:00,SAB1B,13,0,0,1,32.47
1_9_10,19:17:00,19:17:00,LIP1B,14,0,0,1,34.19
1_9_10,19:21:00,19:21:00,TVA1B,15,0,0,1,36.55
1_9_10,19:25:00,19:25:00,VAU1B,16,0,0,1,37.81
1_9_10,19:30:00,19:30:00,VAU8B,17,1,0,1,41.54
1_8_11,16:55:00,16:55:00,VAU8D,1,0,0,1,0
1_8_11,17:00:00,17:00:00,VAU1D,2,0,0,1,3.74
1_8_11,17:05:00,17:05:00,SAB1D,3,0,0,1,9.08
1_8_11,17:08:00,17:08:00,BUR1D,4,0,0,1,12.19
1_8_11,17:12:00,17:12:00,BEA2D,5,0,0,1,17.8
1_8_11,17:16:00,17:16:00,PCL2D,6,0,0,1,21.5
1_8_11,17:22:00,17:22:00,DVL2D,7,0,0,1,26.27
1_8_11,17:26:00,17:26:00,LCH1D,8,0,0,1,28.75
1_8_11,17:33:00,17:33:00,MTL1A,9,0,0,1,34.34
1_8_11,17:38:00,17:38:00,MTL2A,10,0,0,1,38.1
1_8_11,17:45:00,17:45:00,MTL3A,11,1,0,1,41.54
1_9_11,21:15:00,21:15:00,MTL3C,1,0,0,1,0
1_9_11,21:21:00,21:21:00,MTL2C,2,0,0,1,3.44
1_9_11,21:27:00,21:27:00,MTL1C,3,0,0,1,7.2
1_9_11,21:33:00,21:33:00,LCH1B,4,0,0,1,12.79
1_9_11,21:36:00,21:36:00,DVL2B,5,0,0,1,15.28
1_9_11,21:38:00,21:38:00,DVL1B,6,0,0,1,16.93
1_9_11,21:41:00,21:41:00,PCL3B,7,0,0,1,19.02
1_9_11,21:43:00,21:43:00,PCL2B,8,0,0,1,20.04
1_9_11,21:45:00,21:45:00,PCL1B,9,0,0,1,21.44
1_9_11,21:49:00,21:49:00,BEA2B,10,0,0,1,23.74
1_9_11,21:53:00,21:53:00,BEA1B,11,0,0,1,26.98
1_9_11,21:56:00,21:56:00,BUR1B,12,0,0,1,29.36
1_9_11,22:00:00,22:00:00,SAB1B,13,0,0,1,32.47
1_9_11,22:02:00,22:02:00,LIP1B,14,0,0,1,34.19
1_9_11,22:06:00,22:06:00,TVA1B,15,0,0,1,36.55
1_9_11,22:10:00,22:10:00,VAU1B,16,0,0,1,37.81
1_9_11,22:15:00,22:15:00,VAU8B,17,1,0,1,41.54
1_10_11,8:00:00,8:00:00,VAU8D,1,0,0,1,0
1_10_11,8:05:00,8:05:00,VAU1D,2,0,0,1,3.74
1_10_11,8:07:00,8:07:00,TVA1D,3,0,0,1,4.99
1_10_11,8:11:00,8:11:00,LIP1D,4,0,0,1,7.36
1_10_11,8:14:00,8:14:00,SAB1D,5,0,0,1,9.08
1_10_11,8:17:00,8:17:00,BUR1D,6,0,0,1,12.19
1_10_11,8:20:00,8:20:00,BEA1D,7,0,0,1,14.57
1_10_11,8:24:00,8:24:00,BEA2D,8,0,0,1,17.8
1_10_11,8:27:00,8:27:00,PCL1D,9,0,0,1,20.11
1_10_11,8:30:00,8:30:00,PCL2D,10,0,0,1,21.5
1_10_11,8:32:00,8:32:00,PCL3D,11,0,0,1,22.53
1_10_11,8:35:00,8:35:00,DVL1D,12,0,0,1,24.61
1_10_11,8:39:00,8:39:00,DVL2D,13,0,0,1,26.27
1_10_11,8:42:00,8:42:00,LCH1D,14,0,0,1,28.75
1_10_11,8:48:00,8:48:00,MTL1A,15,0,0,1,34.34
1_10_11,8:52:00,8:52:00,MTL2A,16,0,0,1,38.1
1_10_11,9:00:00,9:00:00,MTL3A,17,1,0,1,41.54
1_10_12,11:00:00,11:00:00,VAU8D,1,0,0,1,0
1_10_12,11:05:00,11:05:00,VAU1D,2,0,0,1,3.74
1_10_12,11:07:00,11:07:00,TVA1D,3,0,0,1,4.99
1_10_12,11:11:00,11:11:00,LIP1D,4,0,0,1,7.36
1_10_12,11:14:00,11:14:00,SAB1D,5,0,0,1,9.08
1_10_12,11:17:00,11:17:00,BUR1D,6,0,0,1,12.19
1_10_12,11:20:00,11:20:00,BEA1D,7,0,0,1,14.57
1_10_12,11:24:00,11:24:00,BEA2D,8,0,0,1,17.8
1_10_12,11:27:00,11:27:00,PCL1D,9,0,0,1,20.11
1_10_12,11:30:00,11:30:00,PCL2D,10,0,0,1,21.5
1_10_12,11:32:00,11:32:00,PCL3D,11,0,0,1,22.53
1_10_12,11:35:00,11:35:00,DVL1D,12,0,0,1,24.61
1_10_12,11:39:00,11:39:00,DVL2D,13,0,0,1,26.27
1_10_12,11:42:00,11:42:00,LCH1D,14,0,0,1,28.75
1_10_12,11:48:00,11:48:00,MTL1A,15,0,0,1,34.34
1_10_12,11:52:00,11:52:00,MTL2A,16,0,0,1,38.1
1_10_12,12:00:00,12:00:00,MTL3A,17,1,0,1,41.54
1_9_12,9:30:00,9:30:00,MTL3C,1,0,0,1,0
1_9_12,9:35:00,9:35:00,MTL2C,2,0,0,1,3.44
1_9_12,9:41:00,9:41:00,MTL1C,3,0,0,1,7.2
1_9_12,9:47:00,9:47:00,LCH1B,4,0,0,1,12.79
1_9_12,9:50:00,9:50:00,DVL2B,5,0,0,1,15.28
1_9_12,9:53:00,9:53:00,DVL1B,6,0,0,1,16.93
1_9_12,9:56:00,9:56:00,PCL3B,7,0,0,1,19.02
1_9_12,9:58:00,9:58:00,PCL2B,8,0,0,1,20.04
1_9_12,10:01:00,10:01:00,PCL1B,9,0,0,1,21.44
1_9_12,10:04:00,10:04:00,BEA2B,10,0,0,1,23.74
1_9_12,10:07:00,10:07:00,BEA1B,11,0,0,1,26.98
1_9_12,10:10:00,10:10:00,BUR1B,12,0,0,1,29.36
1_9_12,10:13:00,10:13:00,SAB1B,13,0,0,1,32.47
1_9_12,10:17:00,10:17:00,LIP1B,14,0,0,1,34.19
1_9_12,10:21:00,10:21:00,TVA1B,15,0,0,1,36.55
1_9_12,10:25:00,10:25:00,VAU1B,16,0,0,1,37.81
1_9_12,10:30:00,10:30:00,VAU8B,17,1,0,1,41.54
1_10_13,16:00:00,16:00:00,VAU8D,1,0,0,1,0
1_10_13,16:05:00,16:05:00,VAU1D,2,0,0,1,3.74
1_10_13,16:07:00,16:07:00,TVA1D,3,0,0,1,4.99
1_10_13,16:11:00,16:11:00,LIP1D,4,0,0,1,7.36
1_10_13,16:14:00,16:14:00,SAB1D,5,0,0,1,9.08
1_10_13,16:17:00,16:17:00,BUR1D,6,0,0,1,12.19
1_10_13,16:20:00,16:20:00,BEA1D,7,0,0,1,14.57
1_10_13,16:24:00,16:24:00,BEA2D,8,0,0,1,17.8
1_10_13,16:27:00,16:27:00,PCL1D,9,0,0,1,20.11
1_10_13,16:30:00,16:30:00,PCL2D,10,0,0,1,21.5
1_10_13,16:32:00,16:32:00,PCL3D,11,0,0,1,22.53
1_10_13,16:35:00,16:35:00,DVL1D,12,0,0,1,24.61
1_10_13,16:39:00,16:39:00,DVL2D,13,0,0,1,26.27
1_10_13,16:42:00,16:42:00,LCH1D,14,0,0,1,28.75
1_10_13,16:48:00,16:48:00,MTL1A,15,0,0,1,34.34
1_10_13,16:52:00,16:52:00,MTL2A,16,0,0,1,38.1
1_10_13,17:00:00,17:00:00,MTL3A,17,1,0,1,41.54
1_9_13,13:30:00,13:30:00,MTL3C,1,0,0,1,0
1_9_13,13:35:00,13:35:00,MTL2C,2,0,0,1,3.44
1_9_13,13:41:00,13:41:00,MTL1C,3,0,0,1,7.2
1_9_13,13:47:00,13:47:00,LCH1B,4,0,0,1,12.79
1_9_13,13:50:00,13:50:00,DVL2B,5,0,0,1,15.28
1_9_13,13:53:00,13:53:00,DVL1B,6,0,0,1,16.93
1_9_13,13:56:00,13:56:00,PCL3B,7,0,0,1,19.02
1_9_13,13:58:00,13:58:00,PCL2B,8,0,0,1,20.04
1_9_13,14:01:00,14:01:00,PCL1B,9,0,0,1,21.44
1_9_13,14:04:00,14:04:00,BEA2B,10,0,0,1,23.74
1_9_13,14:07:00,14:07:00,BEA1B,11,0,0,1,26.98
1_9_13,14:10:00,14:10:00,BUR1B,12,0,0,1,29.36
1_9_13,14:13:00,14:13:00,SAB1B,13,0,0,1,32.47
1_9_13,14:17:00,14:17:00,LIP1B,14,0,0,1,34.19
1_9_13,14:21:00,14:21:00,TVA1B,15,0,0,1,36.55
1_9_13,14:25:00,14:25:00,VAU1B,16,0,0,1,37.81
1_9_13,14:30:00,14:30:00,VAU8B,17,1,0,1,41.54
1_10_14,19:00:00,19:00:00,VAU8D,1,0,0,1,0
1_10_14,19:05:00,19:05:00,VAU1D,2,0,0,1,3.74
1_10_14,19:07:00,19:07:00,TVA1D,3,0,0,1,4.99
1_10_14,19:11:00,19:11:00,LIP1D,4,0,0,1,7.36
1_10_14,19:14:00,19:14:00,SAB1D,5,0,0,1,9.08
1_10_14,19:17:00,19:17:00,BUR1D,6,0,0,1,12.19
1_10_14,19:20:00,19:20:00,BEA1D,7,0,0,1,14.57
1_10_14,19:24:00,19:24:00,BEA2D,8,0,0,1,17.8
1_10_14,19:27:00,19:27:00,PCL1D,9,0,0,1,20.11
1_10_14,19:30:00,19:30:00,PCL2D,10,0,0,1,21.5
1_10_14,19:32:00,19:32:00,PCL3D,11,0,0,1,22.53
1_10_14,19:35:00,19:35:00,DVL1D,12,0,0,1,24.61
1_10_14,19:39:00,19:39:00,DVL2D,13,0,0,1,26.27
1_10_14,19:42:00,19:42:00,LCH1D,14,0,0,1,28.75
1_10_14,19:48:00,19:48:00,MTL1A,15,0,0,1,34.34
1_10_14,19:52:00,19:52:00,MTL2A,16,0,0,1,38.1
1_10_14,20:00:00,20:00:00,MTL3A,17,1,0,1,41.54
1_9_14,17:30:00,17:30:00,MTL3C,1,0,0,1,0
1_9_14,17:35:00,17:35:00,MTL2C,2,0,0,1,3.44
1_9_14,17:41:00,17:41:00,MTL1C,3,0,0,1,7.2
1_9_14,17:47:00,17:47:00,LCH1B,4,0,0,1,12.79
1_9_14,17:50:00,17:50:00,DVL2B,5,0,0,1,15.28
1_9_14,17:53:00,17:53:00,DVL1B,6,0,0,1,16.93
1_9_14,17:56:00,17:56:00,PCL3B,7,0,0,1,19.02
1_9_14,17:58:00,17:58:00,PCL2B,8,0,0,1,20.04
1_9_14,18:01:00,18:01:00,PCL1B,9,0,0,1,21.44
1_9_14,18:04:00,18:04:00,BEA2B,10,0,0,1,23.74
1_9_14,18:07:00,18:07:00,BEA1B,11,0,0,1,26.98
1_9_14,18:10:00,18:10:00,BUR1B,12,0,0,1,29.36
1_9_14,18:13:00,18:13:00,SAB1B,13,0,0,1,32.47
1_9_14,18:17:00,18:17:00,LIP1B,14,0,0,1,34.19
1_9_14,18:21:00,18:21:00,TVA1B,15,0,0,1,36.55
1_9_14,18:25:00,18:25:00,VAU1B,16,0,0,1,37.81
1_9_14,18:30:00,18:30:00,VAU8B,17,1,0,1,41.54
1_9_15,22:30:00,22:30:00,MTL3C,1,0,0,1,0
1_9_15,22:35:00,22:35:00,MTL2C,2,0,0,1,3.44
1_9_15,22:41:00,22:41:00,MTL1C,3,0,0,1,7.2
1_9_15,22:47:00,22:47:00,LCH1B,4,0,0,1,12.79
1_9_15,22:50:00,22:50:00,DVL2B,5,0,0,1,15.28
1_9_15,22:53:00,22:53:00,DVL1B,6,0,0,1,16.93
1_9_15,22:56:00,22:56:00,PCL3B,7,0,0,1,19.02
1_9_15,22:58:00,22:58:00,PCL2B,8,0,0,1,20.04
1_9_15,23:01:00,23:01:00,PCL1B,9,0,0,1,21.44
1_9_15,23:04:00,23:04:00,BEA2B,10,0,0,1,23.74
1_9_15,23:07:00,23:07:00,BEA1B,11,0,0,1,26.98
1_9_15,23:10:00,23:10:00,BUR1B,12,0,0,1,29.36
1_9_15,23:13:00,23:13:00,SAB1B,13,0,0,1,32.47
1_9_15,23:17:00,23:17:00,LIP1B,14,0,0,1,34.19
1_9_15,23:21:00,23:21:00,TVA1B,15,0,0,1,36.55
1_9_15,23:25:00,23:25:00,VAU1B,16,0,0,1,37.81
1_9_15,23:30:00,23:30:00,VAU8B,17,1,0,1,41.54
1_10_15,11:30:00,11:30:00,VAU8D,1,0,0,1,0
1_10_15,11:35:00,11:35:00,VAU1D,2,0,0,1,3.74
1_10_15,11:37:00,11:37:00,TVA1D,3,0,0,1,4.99
1_10_15,11:41:00,11:41:00,LIP1D,4,0,0,1,7.36
1_10_15,11:44:00,11:44:00,SAB1D,5,0,0,1,9.08
1_10_15,11:47:00,11:47:00,BUR1D,6,0,0,1,12.19
1_10_15,11:50:00,11:50:00,BEA1D,7,0,0,1,14.57
1_10_15,11:54:00,11:54:00,BEA2D,8,0,0,1,17.8
1_10_15,11:57:00,11:57:00,PCL1D,9,0,0,1,20.11
1_10_15,12:00:00,12:00:00,PCL2D,10,0,0,1,21.5
1_10_15,12:02:00,12:02:00,PCL3D,11,0,0,1,22.53
1_10_15,12:05:00,12:05:00,DVL1D,12,0,0,1,24.61
1_10_15,12:09:00,12:09:00,DVL2D,13,0,0,1,26.27
1_10_15,12:12:00,12:12:00,LCH1D,14,0,0,1,28.75
1_10_15,12:18:00,12:18:00,MTL1A,15,0,0,1,34.34
1_10_15,12:22:00,12:22:00,MTL2A,16,0,0,1,38.1
1_10_15,12:30:00,12:30:00,MTL3A,17,1,0,1,41.54
1_10_16,15:30:00,15:30:00,VAU8D,1,0,0,1,0
1_10_16,15:35:00,15:35:00,VAU1D,2,0,0,1,3.74
1_10_16,15:37:00,15:37:00,TVA1D,3,0,0,1,4.99
1_10_16,15:41:00,15:41:00,LIP1D,4,0,0,1,7.36
1_10_16,15:44:00,15:44:00,SAB1D,5,0,0,1,9.08
1_10_16,15:47:00,15:47:00,BUR1D,6,0,0,1,12.19
1_10_16,15:50:00,15:50:00,BEA1D,7,0,0,1,14.57
1_10_16,15:54:00,15:54:00,BEA2D,8,0,0,1,17.8
1_10_16,15:57:00,15:57:00,PCL1D,9,0,0,1,20.11
1_10_16,16:00:00,16:00:00,PCL2D,10,0,0,1,21.5
1_10_16,16:02:00,16:02:00,PCL3D,11,0,0,1,22.53
1_10_16,16:05:00,16:05:00,DVL1D,12,0,0,1,24.61
1_10_16,16:09:00,16:09:00,DVL2D,13,0,0,1,26.27
1_10_16,16:12:00,16:12:00,LCH1D,14,0,0,1,28.75
1_10_16,16:18:00,16:18:00,MTL1A,15,0,0,1,34.34
1_10_16,16:22:00,16:22:00,MTL2A,16,0,0,1,38.1
1_10_16,16:30:00,16:30:00,MTL3A,17,1,0,1,41.54
1_9_16,13:30:00,13:30:00,MTL3C,1,0,0,1,0
1_9_16,13:35:00,13:35:00,MTL2C,2,0,0,1,3.44
1_9_16,13:41:00,13:41:00,MTL1C,3,0,0,1,7.2
1_9_16,13:47:00,13:47:00,LCH1B,4,0,0,1,12.79
1_9_16,13:50:00,13:50:00,DVL2B,5,0,0,1,15.28
1_9_16,13:53:00,13:53:00,DVL1B,6,0,0,1,16.93
1_9_16,13:56:00,13:56:00,PCL3B,7,0,0,1,19.02
1_9_16,13:58:00,13:58:00,PCL2B,8,0,0,1,20.04
1_9_16,14:01:00,14:01:00,PCL1B,9,0,0,1,21.44
1_9_16,14:04:00,14:04:00,BEA2B,10,0,0,1,23.74
1_9_16,14:07:00,14:07:00,BEA1B,11,0,0,1,26.98
1_9_16,14:10:00,14:10:00,BUR1B,12,0,0,1,29.36
1_9_16,14:13:00,14:13:00,SAB1B,13,0,0,1,32.47
1_9_16,14:17:00,14:17:00,LIP1B,14,0,0,1,34.19
1_9_16,14:21:00,14:21:00,TVA1B,15,0,0,1,36.55
1_9_16,14:25:00,14:25:00,VAU1B,16,0,0,1,37.81
1_9_16,14:30:00,14:30:00,VAU8B,17,1,0,1,41.54
1_10_17,18:45:00,18:45:00,VAU8D,1,0,0,1,0
1_10_17,18:50:00,18:50:00,VAU1D,2,0,0,1,3.74
1_10_17,18:52:00,18:52:00,TVA1D,3,0,0,1,4.99
1_10_17,18:56:00,18:56:00,LIP1D,4,0,0,1,7.36
1_10_17,18:59:00,18:59:00,SAB1D,5,0,0,1,9.08
1_10_17,19:02:00,19:02:00,BUR1D,6,0,0,1,12.19
1_10_17,19:05:00,19:05:00,BEA1D,7,0,0,1,14.57
1_10_17,19:09:00,19:09:00,BEA2D,8,0,0,1,17.8
1_10_17,19:12:00,19:12:00,PCL1D,9,0,0,1,20.11
1_10_17,19:15:00,19:15:00,PCL2D,10,0,0,1,21.5
1_10_17,19:17:00,19:17:00,PCL3D,11,0,0,1,22.53
1_10_17,19:20:00,19:20:00,DVL1D,12,0,0,1,24.61
1_10_17,19:24:00,19:24:00,DVL2D,13,0,0,1,26.27
1_10_17,19:27:00,19:27:00,LCH1D,14,0,0,1,28.75
1_10_17,19:33:00,19:33:00,MTL1A,15,0,0,1,34.34
1_10_17,19:37:00,19:37:00,MTL2A,16,0,0,1,38.1
1_10_17,19:45:00,19:45:00,MTL3A,17,1,0,1,41.54
1_9_17,17:30:00,17:30:00,MTL3C,1,0,0,1,0
1_9_17,17:35:00,17:35:00,MTL2C,2,0,0,1,3.44
1_9_17,17:41:00,17:41:00,MTL1C,3,0,0,1,7.2
1_9_17,17:47:00,17:47:00,LCH1B,4,0,0,1,12.79
1_9_17,17:50:00,17:50:00,DVL2B,5,0,0,1,15.28
1_9_17,17:53:00,17:53:00,DVL1B,6,0,0,1,16.93
1_9_17,17:56:00,17:56:00,PCL3B,7,0,0,1,19.02
1_9_17,17:58:00,17:58:00,PCL2B,8,0,0,1,20.04
1_9_17,18:01:00,18:01:00,PCL1B,9,0,0,1,21.44
1_9_17,18:04:00,18:04:00,BEA2B,10,0,0,1,23.74
1_9_17,18:07:00,18:07:00,BEA1B,11,0,0,1,26.98
1_9_17,18:10:00,18:10:00,BUR1B,12,0,0,1,29.36
1_9_17,18:13:00,18:13:00,SAB1B,13,0,0,1,32.47
1_9_17,18:17:00,18:17:00,LIP1B,14,0,0,1,34.19
1_9_17,18:21:00,18:21:00,TVA1B,15,0,0,1,36.55
1_9_17,18:25:00,18:25:00,VAU1B,16,0,0,1,37.81
1_9_17,18:30:00,18:30:00,VAU8B,17,1,0,1,41.54
1_9_18,20:00:00,20:00:00,MTL3C,1,0,0,1,0
1_9_18,20:05:00,20:05:00,MTL2C,2,0,0,1,3.44
1_9_18,20:11:00,20:11:00,MTL1C,3,0,0,1,7.2
1_9_18,20:17:00,20:17:00,LCH1B,4,0,0,1,12.79
1_9_18,20:20:00,20:20:00,DVL2B,5,0,0,1,15.28
1_9_18,20:23:00,20:23:00,DVL1B,6,0,0,1,16.93
1_9_18,20:26:00,20:26:00,PCL3B,7,0,0,1,19.02
1_9_18,20:28:00,20:28:00,PCL2B,8,0,0,1,20.04
1_9_18,20:31:00,20:31:00,PCL1B,9,0,0,1,21.44
1_9_18,20:34:00,20:34:00,BEA2B,10,0,0,1,23.74
1_9_18,20:37:00,20:37:00,BEA1B,11,0,0,1,26.98
1_9_18,20:40:00,20:40:00,BUR1B,12,0,0,1,29.36
1_9_18,20:43:00,20:43:00,SAB1B,13,0,0,1,32.47
1_9_18,20:47:00,20:47:00,LIP1B,14,0,0,1,34.19
1_9_18,20:51:00,20:51:00,TVA1B,15,0,0,1,36.55
1_9_18,20:55:00,20:55:00,VAU1B,16,0,0,1,37.81
1_9_18,21:00:00,21:00:00,VAU8B,17,1,0,1,41.54
2_1_1,6:45:00,6:45:00,MTL5B,1,0,0,1,0
2_1_1,6:52:00,6:52:00,MTL4B,2,0,0,1,5.54
2_1_1,6:54:00,6:54:00,VMR1B,3,0,0,1,6.43
2_1_1,6:57:00,6:57:00,SLR3B,4,0,0,1,8.79
2_1_1,7:00:00,7:00:00,SLR2B,5,0,0,1,10.31
2_1_1,7:02:00,7:02:00,SLR1B,6,0,0,1,11.91
2_1_1,7:08:00,7:08:00,DDO1B,7,0,0,1,18.23
2_1_1,7:13:00,7:13:00,ROX1B,8,0,0,1,20.3
2_1_1,7:19:00,7:19:00,LVL3A,9,0,0,1,23.93
2_1_1,7:21:00,7:21:00,LVL2A,10,0,0,1,24.94
2_1_1,7:27:00,7:27:00,DMO3A,11,0,0,1,27.68
2_1_1,7:30:00,7:30:00,DMO2A,12,1,0,1,29.83
2_6_1,9:00:00,9:00:00,SLR1D,1,0,0,1,0
2_6_1,9:03:00,9:03:00,SLR2D,2,0,0,1,1.6
2_6_1,9:06:00,9:06:00,SLR3D,3,0,0,1,3.12
2_6_1,9:09:00,9:09:00,VMR1D,4,0,0,1,5.48
2_6_1,9:11:00,9:11:00,MTL4D,5,0,0,1,6.36
2_6_1,9:18:00,9:18:00,MTL5D,6,1,0,1,11.91
2_2_2,5:50:00,5:50:00,DMO2C,1,0,0,1,0
2_2_2,5:53:00,5:53:00,DMO3C,2,0,0,1,2.15
2_2_2,5:56:00,5:56:00,LVL2C,3,0,0,1,4.89
2_2_2,5:58:00,5:58:00,LVL3C,4,0,0,1,5.9
2_2_2,6:03:00,6:03:00,ROX1D,5,0,0,1,9.53
2_2_2,6:06:00,6:06:00,DDO1D,6,0,0,1,11.6
2_2_2,6:12:00,6:12:00,SLR1D,7,0,0,1,17.92
2_2_2,6:15:00,6:15:00,SLR2D,8,0,0,1,19.52
2_2_2,6:18:00,6:18:00,SLR3D,9,0,0,1,21.04
2_2_2,6:21:00,6:21:00,VMR1D,10,0,0,1,23.4
2_2_2,6:23:00,6:23:00,MTL4D,11,0,0,1,24.28
2_2_2,6:30:00,6:30:00,MTL5D,12,1,0,1,29.83
2_1_3,8:45:00,8:45:00,MTL5B,1,0,0,1,0
2_1_3,8:52:00,8:52:00,MTL4B,2,0,0,1,5.54
2_1_3,8:54:00,8:54:00,VMR1B,3,0,0,1,6.43
2_1_3,8:57:00,8:57:00,SLR3B,4,0,0,1,8.79
2_1_3,9:00:00,9:00:00,SLR2B,5,0,0,1,10.31
2_1_3,9:02:00,9:02:00,SLR1B,6,0,0,1,11.91
2_1_3,9:08:00,9:08:00,DDO1B,7,0,0,1,18.23
2_1_3,9:12:00,9:12:00,ROX1B,8,0,0,1,20.3
2_1_3,9:16:00,9:16:00,LVL3A,9,0,0,1,23.93
2_1_3,9:18:00,9:18:00,LVL2A,10,0,0,1,24.94
2_1_3,9:21:00,9:21:00,DMO3A,11,0,0,1,27.68
2_1_3,9:24:00,9:24:00,DMO2A,12,1,0,1,29.83
2_2_3,6:35:00,6:35:00,DMO2C,1,0,0,1,0
2_2_3,6:38:00,6:38:00,DMO3C,2,0,0,1,2.15
2_2_3,6:41:00,6:41:00,LVL2C,3,0,0,1,4.89
2_2_3,6:43:00,6:43:00,LVL3C,4,0,0,1,5.9
2_2_3,6:48:00,6:48:00,ROX1D,5,0,0,1,9.53
2_2_3,6:51:00,6:51:00,DDO1D,6,0,0,1,11.6
2_2_3,6:57:00,6:57:00,SLR1D,7,0,0,1,17.92
2_2_3,7:00:00,7:00:00,SLR2D,8,0,0,1,19.52
2_2_3,7:03:00,7:03:00,SLR3D,9,0,0,1,21.04
2_2_3,7:06:00,7:06:00,VMR1D,10,0,0,1,23.4
2_2_3,7:08:00,7:08:00,MTL4D,11,0,0,1,24.28
2_2_3,7:15:00,7:15:00,MTL5D,12,1,0,1,29.83
2_1_4,9:30:00,9:30:00,MTL5B,1,0,0,1,0
2_1_4,9:36:00,9:36:00,MTL4B,2,0,0,1,5.54
2_1_4,9:38:00,9:38:00,VMR1B,3,0,0,1,6.43
2_1_4,9:41:00,9:41:00,SLR3B,4,0,0,1,8.79
2_1_4,9:44:00,9:44:00,SLR2B,5,0,0,1,10.31
2_1_4,9:46:00,9:46:00,SLR1B,6,0,0,1,11.91
2_1_4,9:51:00,9:51:00,DDO1B,7,0,0,1,18.23
2_1_4,9:53:00,9:53:00,ROX1B,8,0,0,1,20.3
2_1_4,9:58:00,9:58:00,LVL3A,9,0,0,1,23.93
2_1_4,10:00:00,10:00:00,LVL2A,10,0,0,1,24.94
2_1_4,10:03:00,10:03:00,DMO3A,11,0,0,1,27.68
2_1_4,10:05:00,10:05:00,DMO2A,12,1,0,1,29.83
2_2_4,7:00:00,7:00:00,DMO2C,1,0,0,1,0
2_2_4,7:03:00,7:03:00,DMO3C,2,0,0,1,2.15
2_2_4,7:06:00,7:06:00,LVL2C,3,0,0,1,4.89
2_2_4,7:08:00,7:08:00,LVL3C,4,0,0,1,5.9
2_2_4,7:13:00,7:13:00,ROX1D,5,0,0,1,9.53
2_2_4,7:16:00,7:16:00,DDO1D,6,0,0,1,11.6
2_2_4,7:22:00,7:22:00,SLR1D,7,0,0,1,17.92
2_2_4,7:25:00,7:25:00,SLR2D,8,0,0,1,19.52
2_2_4,7:28:00,7:28:00,SLR3D,9,0,0,1,21.04
2_2_4,7:31:00,7:31:00,VMR1D,10,0,0,1,23.4
2_2_4,7:33:00,7:33:00,MTL4D,11,0,0,1,24.28
2_2_4,7:40:00,7:40:00,MTL5D,12,1,0,1,29.83
2_1_5,10:30:00,10:30:00,MTL5B,1,0,0,1,0
2_1_5,10:36:00,10:36:00,MTL4B,2,0,0,1,5.54
2_1_5,10:38:00,10:38:00,VMR1B,3,0,0,1,6.43
2_1_5,10:41:00,10:41:00,SLR3B,4,0,0,1,8.79
2_1_5,10:44:00,10:44:00,SLR2B,5,0,0,1,10.31
2_1_5,10:46:00,10:46:00,SLR1B,6,0,0,1,11.91
2_1_5,10:51:00,10:51:00,DDO1B,7,0,0,1,18.23
2_1_5,10:53:00,10:53:00,ROX1B,8,0,0,1,20.3
2_1_5,10:58:00,10:58:00,LVL3A,9,0,0,1,23.93
2_1_5,11:00:00,11:00:00,LVL2A,10,0,0,1,24.94
2_1_5,11:03:00,11:03:00,DMO3A,11,0,0,1,27.68
2_1_5,11:05:00,11:05:00,DMO2A,12,1,0,1,29.83
2_2_5,7:18:00,7:18:00,DMO2C,1,0,0,1,0
2_2_5,7:21:00,7:21:00,DMO3C,2,0,0,1,2.15
2_2_5,7:24:00,7:24:00,LVL2C,3,0,0,1,4.89
2_2_5,7:26:00,7:26:00,LVL3C,4,0,0,1,5.9
2_2_5,7:31:00,7:31:00,ROX1D,5,0,0,1,9.53
2_2_5,7:34:00,7:34:00,DDO1D,6,0,0,1,11.6
2_2_5,7:40:00,7:40:00,SLR1D,7,0,0,1,17.92
2_2_5,7:43:00,7:43:00,SLR2D,8,0,0,1,19.52
2_2_5,7:46:00,7:46:00,SLR3D,9,0,0,1,21.04
2_2_5,7:49:00,7:49:00,VMR1D,10,0,0,1,23.4
2_2_5,7:51:00,7:51:00,MTL4D,11,0,0,1,24.28
2_2_5,7:58:00,7:58:00,MTL5D,12,1,0,1,29.83
2_1_6,11:30:00,11:30:00,MTL5B,1,0,0,1,0
