route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,trip_short_name
90,0102030405,90_1_26,Direction Chevrier,0,90_1,51
90,0102030405,90_2_26,Direction Montréal,1,90_2,50
90,0102030405,90_1_27,Direction Chevrier,0,90_1,53
90,0102030405,90_2_27,Direction Montréal,1,90_2,52
90,0102030405,90_1_28,Direction Chevrier,0,90_1,55
90,0102030405,90_2_28,Direction Montréal,1,90_2,54
90,0102030405,90_1_29,Direction Chevrier,0,90_1,57
90,0102030405,90_2_29,Direction Montréal,1,90_2,56
90,0102030405,90_1_30,Direction Chevrier,0,90_1,59
90,0102030405,90_2_30,Direction Montréal,1,90_2,58
90,0102030405,90_1_31,Direction Chevrier,0,90_1,61
90,0102030405,90_2_31,Direction Montréal,1,90_2,60
90,0102030405,90_1_32,Direction Chevrier,0,90_1,63
90,0102030405,90_2_32,Direction Montréal,1,90_2,62
90,0102030405,90_1_33,Direction Chevrier,0,90_1,65
90,0102030405,90_2_33,Direction Montréal,1,90_2,64
90,0102030405,90_1_34,Direction Chevrier,0,90_1,67
90,0102030405,90_2_34,Direction Montréal,1,90_2,66
90,0102030405,90_1_35,Direction Chevrier,0,90_1,69
90,0102030405,90_2_35,Direction Montréal,1,90_2,68
90,0102030405,90_1_36,Direction Chevrier,0,90_1,71
90,0102030405,90_2_36,Direction Montréal,1,90_2,70
90,0102030405,90_1_37,Direction Chevrier,0,90_1,73
90,0102030405,90_2_37,Direction Montréal,1,90_2,72
90,0102030405,90_1_38,Direction Chevrier,0,90_1,75
90,0102030405,90_2_38,Direction Montréal,1,90_2,74
90,0102030405,90_1_39,Direction Chevrier,0,90_1,77
90,0102030405,90_2_39,Direction Montréal,1,90_2,76
90,0102030405,90_1_40,Direction Chevrier,0,90_1,79
90,0102030405,90_2_40,Direction Montréal,1,90_2,78
90,0102030405,90_1_41,Direction Chevrier,0,90_1,81
90,0102030405,90_2_41,Direction Montréal,1,90_2,80
90,0102030405,90_1_42,Direction Chevrier,0,90_1,83
90,0102030405,90_2_42,Direction Montréal,1,90_2,82
90,0102030405,90_1_43,Direction Chevrier,0,90_1,85
90,0102030405,90_2_43,Direction Montréal,1,90_2,84
90,0102030405,90_1_44,Direction Chevrier,0,90_1,87
90,0102030405,90_2_44,Direction Montréal,1,90_2,86
90,0102030405,90_1_45,Direction Chevrier,0,90_1,89
90,0102030405,90_2_45,Direction Montréal,1,90_2,88
90,0102030405,90_1_46,Direction Chevrier,0,90_1,91
90,0102030405,90_2_46,Direction Montréal,1,90_2,90
90,0102030405,90_1_47,Direction Chevrier,0,90_1,93
90,0102030405,90_2_47,Direction Montréal,1,90_2,92
90,0102030405,90_1_48,Direction Chevrier,0,90_1,95
90,0102030405,90_2_48,Direction Montréal,1,90_2,94
90,0102030405,90_1_49,Direction Chevrier,0,90_1,97
90,0102030405,90_2_49,Direction Montréal,1,90_2,96
90,0102030405,90_1_50,Direction Chevrier,0,90_1,99
90,0102030405,90_2_50,Direction Montréal,1,90_2,98
90,0102030405,90_1_51,Direction Chevrier,0,90_1,101
90,0102030405,90_2_51,Direction Montréal,1,90_2,100
90,0102030405,90_2_52,Direction Montréal,1,90_2,102
90,0102030405,90_2_53,Direction Montréal,1,90_2,104
90,0102030405,90_2_54,Direction Montréal,1,90_2,106
90,0102030405,90_2_55,Direction Montréal,1,90_2,108
90,0102030405,90_1_56,Direction Chevrier,0,90_1,103
90,0102030405,90_2_56,Direction Montréal,1,90_2,110
90,0102030405,90_1_57,Direction Chevrier,0,90_1,105
90,0102030405,90_2_57,Direction Montréal,1,90_2,112
90,0102030405,90_1_58,Direction Chevrier,0,90_1,107
90,0102030405,90_2_58,Direction Montréal,1,90_2,114
90,0102030405,90_2_59,Direction Montréal,1,90_2,116
90,0102030405,90_1_60,Direction Chevrier,0,90_1,109
90,0102030405,90_2_60,Direction Montréal,1,90_2,118
90,0102030405,90_1_61,Direction Chevrier,0,90_1,111
90,0102030405,90_2_61,Direction Montréal,1,90_2,120
90,0102030405,90_1_62,Direction Chevrier,0,90_1,113
90,0102030405,90_2_62,Direction Montréal,1,90_2,122
90,0102030405,90_2_63,Direction Montréal,1,90_2,124
90,0102030405,90_1_64,Direction Chevrier,0,90_1,115
90,0102030405,90_2_64,Direction Montréal,1,90_2,126
90,0102030405,90_1_65,Direction Chevrier,0,90_1,117
90,0102030405,90_2_65,Direction Montréal,1,90_2,128
90,0102030405,90_1_66,Direction Chevrier,0,90_1,119
90,0102030405,90_2_66,Direction Montréal,1,90_2,130
90,0102030405,90_1_67,Direction Chevrier,0,90_1,121
90,0102030405,90_2_67,Direction Montréal,1,90_2,132
90,0102030405,90_1_68,Direction Chevrier,0,90_1,123
90,0102030405,90_2_68,Direction Montréal,1,90_2,134
90,0102030405,90_1_69,Direction Chevrier,0,90_1,125
90,0102030405,90_2_69,Direction Montréal,1,90_2,136
90,0102030405,90_1_70,Direction Chevrier,0,90_1,127
90,0102030405,90_2_70,Direction Montréal,1,90_2,138
90,0102030405,90_1_71,Direction Chevrier,0,90_1,129
90,0102030405,90_2_71,Direction Montréal,1,90_2,140
90,0102030405,90_1_72,Direction Chevrier,0,90_1,131
90,0102030405,90_2_72,Direction Montréal,1,90_2,142
90,0102030405,90_1_73,Direction Chevrier,0,90_1,133
90,0102030405,90_2_73,Direction Montréal,1,90_2,144
90,0102030405,90_2_74,Direction Montréal,1,90_2,146
90,0102030405,90_1_75,Direction Chevrier,0,90_1,135
90,0102030405,90_2_75,Direction Montréal,1,90_2,148
90,0102030405,90_1_76,Direction Chevrier,0,90_1,137
90,0102030405,90_2_76,Direction Montréal,1,90_2,150
90,0102030405,90_1_77,Direction Chevrier,0,90_1,139
90,0102030405,90_2_77,Direction Montréal,1,90_2,152
90,0102030405,90_1_78,Direction Chevrier,0,90_1,141
90,0102030405,90_2_78,Direction Montréal,1,90_2,154
90,0102030405,90_1_79,Direction Chevrier,0,90_1,143
90,0102030405,90_2_79,Direction Montréal,1,90_2,156
90,0102030405,90_1_80,Direction Chevrier,0,90_1,145
90,0102030405,90_2_80,Direction Montréal,1,90_2,158
90,0102030405,90_1_81,Direction Chevrier,0,90_1,147
90,0102030405,90_2_81,Direction Montréal,1,90_2,160
90,0102030405,90_1_82,Direction Chevrier,0,90_1,149
90,0102030405,90_2_82,Direction Montréal,1,90_2,162
90,0102030405,90_1_83,Direction Chevrier,0,90_1,151
90,0102030405,90_2_83,Direction Montréal,1,90_2,164
90,0102030405,90_1_84,Direction Chevrier,0,90_1,153
90,0102030405,90_2_84,Direction Montréal,1,90_2,166
90,0102030405,90_1_85,Direction Chevrier,0,90_1,155
90,0102030405,90_2_85,Direction Montréal,1,90_2,168
90,0102030405,90_1_86,Direction Chevrier,0,90_1,157
90,0102030405,90_2_86,Direction Montréal,1,90_2,170
90,0102030405,90_1_87,Direction Chevrier,0,90_1,159
90,0102030405,90_2_87,Direction Montréal,1,90_2,172
90,0102030405,90_1_88,Direction Chevrier,0,90_1,161
90,0102030405,90_2_88,Direction Montréal,1,90_2,174
90,0102030405,90_1_89,Direction Chevrier,0,90_1,163
90,0102030405,90_2_89,Direction Montréal,1,90_2,176
90,0102030405,90_1_90,Direction Chevrier,0,90_1,165
90,0102030405,90_2_90,Direction Montréal,1,90_2,178
90,0102030405,90_1_91,Direction Chevrier,0,90_1,167
90,0102030405,90_2_91,Direction Montréal,1,90_2,180
90,0102030405,90_1_92,Direction Chevrier,0,90_1,169
90,0102030405,90_2_92,Direction Montréal,1,90_2,182
90,0102030405,90_1_93,Direction Chevrier,0,90_1,171
90,0102030405,90_2_93,Direction Montréal,1,90_2,184
90,0102030405,90_1_94,Direction Chevrier,0,90_1,173
90,0102030405,90_2_94,Direction Montréal,1,90_2,186
90,0102030405,90_1_95,Direction Chevrier,0,90_1,175
90,0102030405,90_2_95,Direction Montréal,1,90_2,188
90,0102030405,90_2_96,Direction Montréal,1,90_2,190
90,06,90_1_96,Direction Chevrier,0,90_1,1
90,06,90_1_97,Direction Chevrier,0,90_1,3
90,06,90_2_97,Direction Montréal,1,90_2,2
90,06,90_1_98,Direction Chevrier,0,90_1,5
90,06,90_2_98,Direction Montréal,1,90_2,4
90,06,90_1_99,Direction Chevrier,0,90_1,7
90,06,90_2_99,Direction Montréal,1,90_2,6
90,06,90_1_100,Direction Chevrier,0,90_1,9
90,06,90_2_100,Direction Montréal,1,90_2,8
90,06,90_1_101,Direction Chevrier,0,90_1,11
90,06,90_2_101,Direction Montréal,1,90_2,10
90,06,90_1_102,Direction Chevrier,0,90_1,13
90,06,90_2_102,Direction Montréal,1,90_2,12
90,06,90_1_103,Direction Chevrier,0,90_1,15
90,06,90_2_103,Direction Montréal,1,90_2,14
90,06,90_1_104,Direction Chevrier,0,90_1,17
90,06,90_2_104,Direction Montréal,1,90_2,16
90,06,90_1_105,Direction Chevrier,0,90_1,19
90,06,90_2_105,Direction Montréal,1,90_2,18
90,06,90_1_106,Direction Chevrier,0,90_1,21
90,06,90_2_106,Direction Montréal,1,90_2,20
90,06,90_1_107,Direction Chevrier,0,90_1,23
90,06,90_2_107,Direction Montréal,1,90_2,22
90,06,90_1_108,Direction Chevrier,0,90_1,25
90,06,90_2_108,Direction Montréal,1,90_2,24
90,06,90_1_109,Direction Chevrier,0,90_1,27
90,06,90_2_109,Direction Montréal,1,90_2,26
90,06,90_1_110,Direction Chevrier,0,90_1,29
90,06,90_2_110,Direction Montréal,1,90_2,28
90,06,90_1_111,Direction Chevrier,0,90_1,31
90,06,90_2_111,Direction Montréal,1,90_2,30
90,06,90_1_112,Direction Chevrier,0,90_1,33
90,06,90_2_112,Direction Montréal,1,90_2,32
90,06,90_1_113,Direction Chevrier,0,90_1,35
90,06,90_2_113,Direction Montréal,1,90_2,34
90,06,90_1_114,Direction Chevrier,0,90_1,37
90,06,90_2_114,Direction Montréal,1,90_2,36
90,06,90_1_115,Direction Chevrier,0,90_1,39
90,06,90_2_115,Direction Montréal,1,90_2,38
90,06,90_1_116,Direction Chevrier,0,90_1,41
90,06,90_2_116,Direction Montréal,1,90_2,40
90,06,90_1_117,Direction Chevrier,0,90_1,43
90,06,90_2_117,Direction Montréal,1,90_2,42
90,06,90_2_118,Direction Montréal,1,90_2,44
90,07,90_1_118,Direction Chevrier,0,90_1,1
90,07,90_1_119,Direction Chevrier,0,90_1,3
90,07,90_2_119,Direction Montréal,1,90_2,2
90,07,90_1_120,Direction Chevrier,0,90_1,5
90,07,90_2_120,Direction Montréal,1,90_2,4
90,07,90_1_121,Direction Chevrier,0,90_1,7
90,07,90_2_121,Direction Montréal,1,90_2,6
90,07,90_1_122,Direction Chevrier,0,90_1,9
90,07,90_2_122,Direction Montréal,1,90_2,8
90,07,90_1_123,Direction Chevrier,0,90_1,11
90,07,90_2_123,Direction Montréal,1,90_2,10
90,07,90_1_124,Direction Chevrier,0,90_1,13
90,07,90_2_124,Direction Montréal,1,90_2,12
90,07,90_1_125,Direction Chevrier,0,90_1,15
90,07,90_2_125,Direction Montréal,1,90_2,14
90,07,90_1_126,Direction Chevrier,0,90_1,17
90,07,90_2_126,Direction Montréal,1,90_2,16
90,07,90_1_127,Direction Chevrier,0,90_1,19
90,07,90_2_127,Direction Montréal,1,90_2,18
90,07,90_1_128,Direction Chevrier,0,90_1,21
90,07,90_2_128,Direction Montréal,1,90_2,20
90,07,90_1_129,Direction Chevrier,0,90_1,23
90,07,90_2_129,Direction Montréal,1,90_2,22
90,07,90_1_130,Direction Chevrier,0,90_1,25
90,07,90_2_130,Direction Montréal,1,90_2,24
90,07,90_1_131,Direction Chevrier,0,90_1,27
90,07,90_2_131,Direction Montréal,1,90_2,26
90,07,90_1_132,Direction Chevrier,0,90_1,29
90,07,90_2_132,Direction Montréal,1,90_2,28
90,07,90_1_133,Direction Chevrier,0,90_1,31
90,07,90_2_133,Direction Montréal,1,90_2,30
90,07,90_1_134,Direction Chevrier,0,90_1,33
90,07,90_2_134,Direction Montréal,1,90_2,32
90,07,90_2_135,Direction Montréal,1,90_2,34
90,08,90_1_135,Direction Chevrier,0,90_1,1
90,08,90_1_136,Direction Chevrier,0,90_1,3
90,08,90_2_136,Direction Montréal,1,90_2,2
90,08,90_1_137,Direction Chevrier,0,90_1,5
90,08,90_2_137,Direction Montréal,1,90_2,4
90,08,90_1_138,Direction Chevrier,0,90_1,7
90,08,90_2_138,Direction Montréal,1,90_2,6
90,08,90_1_139,Direction Chevrier,0,90_1,9
90,08,90_2_139,Direction Montréal,1,90_2,8
90,08,90_1_140,Direction Chevrier,0,90_1,11
90,08,90_2_140,Direction Montréal,1,90_2,10
90,08,90_1_141,Direction Chevrier,0,90_1,13
90,08,90_2_141,Direction Montréal,1,90_2,11
90,08,90_1_142,Direction Chevrier,0,90_1,15
90,08,90_2_142,Direction Montréal,1,90_2,14
90,08,90_1_143,Direction Chevrier,0,90_1,17
90,08,90_2_143,Direction Montréal,1,90_2,16
90,08,90_1_144,Direction Chevrier,0,90_1,19
90,08,90_2_144,Direction Montréal,1,90_2,18
90,08,90_1_145,Direction Chevrier,0,90_1,21
90,08,90_2_145,Direction Montréal,1,90_2,20
90,08,90_1_146,Direction Chevrier,0,90_1,23
90,08,90_2_146,Direction Montréal,1,90_2,22
90,08,90_1_147,Direction Chevrier,0,90_1,25
90,08,90_2_147,Direction Montréal,1,90_2,24
90,08,90_1_148,Direction Chevrier,0,90_1,27
90,08,90_2_148,Direction Montréal,1,90_2,26
90,08,90_1_149,Direction Chevrier,0,90_1,29
90,08,90_2_149,Direction Montréal,1,90_2,28
90,08,90_1_150,Direction Chevrier,0,90_1,31
90,08,90_2_150,Direction Montréal,1,90_2,30
90,08,90_1_151,Direction Chevrier,0,90_1,33
90,08,90_2_151,Direction Montréal,1,90_2,32
90,08,90_1_152,Direction Chevrier,0,90_1,35
90,08,90_2_152,Direction Montréal,1,90_2,34
90,08,90_1_153,Direction Chevrier,0,90_1,37
90,08,90_2_153,Direction Montréal,1,90_2,36
90,08,90_1_154,Direction Chevrier,0,90_1,39
90,08,90_2_154,Direction Montréal,1,90_2,38
90,08,90_1_155,Direction Chevrier,0,90_1,41
90,08,90_2_155,Direction Montréal,1,90_2,40
90,08,90_1_156,Direction Chevrier,0,90_1,43
90,08,90_2_156,Direction Montréal,1,90_2,42
90,08,90_1_157,Direction Chevrier,0,90_1,45
90,08,90_2_157,Direction Montréal,1,90_2,44
90,08,90_1_158,Direction Chevrier,0,90_1,47
90,08,90_2_158,Direction Montréal,1,90_2,46
90,08,90_1_159,Direction Chevrier,0,90_1,49
90,08,90_2_159,Direction Montréal,1,90_2,48
90,08,90_1_160,Direction Chevrier,0,90_1,51
90,08,90_2_160,Direction Montréal,1,90_2,50
90,08,90_1_161,Direction Chevrier,0,90_1,53
90,08,90_2_161,Direction Montréal,1,90_2,52
90,08,90_1_162,Direction Chevrier,0,90_1,55
90,08,90_2_162,Direction Montréal,1,90_2,54
90,08,90_1_163,Direction Chevrier,0,90_1,57
90,08,90_2_163,Direction Montréal,1,90_2,56
90,08,90_1_164,Direction Chevrier,0,90_1,59
90,08,90_2_164,Direction Montréal,1,90_2,58
90,08,90_1_165,Direction Chevrier,0,90_1,61
90,08,90_2_165,Direction Montréal,1,90_2,60
90,08,90_1_166,Direction Chevrier,0,90_1,63
90,08,90_2_166,Direction Montréal,1,90_2,62
90,08,90_1_167,Direction Chevrier,0,90_1,65
90,08,90_2_167,Direction Montréal,1,90_2,64
90,08,90_1_168,Direction Chevrier,0,90_1,67
90,08,90_2_168,Direction Montréal,1,90_2,66
90,08,90_1_169,Direction Chevrier,0,90_1,69
90,08,90_2_169,Direction Montréal,1,90_2,68
90,08,90_1_170,Direction Chevrier,0,90_1,71
90,08,90_2_170,Direction Montréal,1,90_2,70
90,08,90_1_171,Direction Chevrier,0,90_1,73
90,08,90_2_171,Direction Montréal,1,90_2,72
90,08,90_1_172,Direction Chevrier,0,90_1,75
90,08,90_2_172,Direction Montréal,1,90_2,74
90,08,90_1_173,Direction Chevrier,0,90_1,77
90,08,90_2_173,Direction Montréal,1,90_2,76
90,08,90_1_174,Direction Chevrier,0,90_1,79
90,08,90_2_174,Direction Montréal,1,90_2,78
90,08,90_1_175,Direction Chevrier,0,90_1,81
90,08,90_2_175,Direction Montréal,1,90_2,80
90,08,90_1_176,Direction Chevrier,0,90_1,83
90,08,90_2_176,Direction Montréal,1,90_2,82
90,08,90_1_177,Direction Chevrier,0,90_1,85
90,08,90_2_177,Direction Montréal,1,90_2,84
90,08,90_1_178,Direction Chevrier,0,90_1,87
90,08,90_2_178,Direction Montréal,1,90_2,86
90,08,90_1_179,Direction Chevrier,0,90_1,89
90,08,90_2_179,Direction Montréal,1,90_2,88
90,08,90_1_180,Direction Chevrier,0,90_1,91
90,08,90_2_180,Direction Montréal,1,90_2,90
90,08,90_2_181,Direction Montréal,1,90_2,92
90,09,90_1_181,Direction Chevrier,0,90_1,1
90,09,90_1_182,Direction Chevrier,0,90_1,3
90,09,90_2_182,Direction Montréal,1,90_2,2
90,09,90_1_183,Direction Chevrier,0,90_1,5
90,09,90_2_183,Direction Montréal,1,90_2,4
90,09,90_1_184,Direction Chevrier,0,90_1,7
90,09,90_2_184,Direction Montréal,1,90_2,6
90,09,90_1_185,Direction Chevrier,0,90_1,9
90,09,90_2_185,Direction Montréal,1,90_2,8
90,09,90_1_186,Direction Chevrier,0,90_1,11
90,09,90_2_186,Direction Montréal,1,90_2,8
90,09,90_1_187,Direction Chevrier,0,90_1,13
90,09,90_2_187,Direction Montréal,1,90_2,10
90,09,90_1_188,Direction Chevrier,0,90_1,15
90,09,90_2_188,Direction Montréal,1,90_2,10
90,09,90_1_189,Direction Chevrier,0,90_1,17
90,09,90_2_189,Direction Montréal,1,90_2,11
90,09,90_1_190,Direction Chevrier,0,90_1,19
90,09,90_2_190,Direction Montréal,1,90_2,14
90,09,90_1_191,Direction Chevrier,0,90_1,21
90,09,90_2_191,Direction Montréal,1,90_2,14
90,09,90_1_192,Direction Chevrier,0,90_1,23
90,09,90_2_192,Direction Montréal,1,90_2,16
90,09,90_1_193,Direction Chevrier,0,90_1,25
90,09,90_2_193,Direction Montréal,1,90_2,16
90,09,90_1_194,Direction Chevrier,0,90_1,27
90,09,90_2_194,Direction Montréal,1,90_2,18
90,09,90_1_195,Direction Chevrier,0,90_1,29
90,09,90_2_195,Direction Montréal,1,90_2,20
90,09,90_1_196,Direction Chevrier,0,90_1,31
90,09,90_2_196,Direction Montréal,1,90_2,20
90,09,90_1_197,Direction Chevrier,0,90_1,33
90,09,90_2_197,Direction Montréal,1,90_2,22
90,09,90_1_198,Direction Chevrier,0,90_1,35
90,09,90_2_198,Direction Montréal,1,90_2,22
90,09,90_1_199,Direction Chevrier,0,90_1,37
90,09,90_2_199,Direction Montréal,1,90_2,24
90,09,90_1_200,Direction Chevrier,0,90_1,39
90,09,90_2_200,Direction Montréal,1,90_2,26
90,09,90_1_201,Direction Chevrier,0,90_1,41
90,09,90_2_201,Direction Montréal,1,90_2,28
90,09,90_1_202,Direction Chevrier,0,90_1,43
90,09,90_2_202,Direction Montréal,1,90_2,30
90,09,90_1_203,Direction Chevrier,0,90_1,45
90,09,90_2_203,Direction Montréal,1,90_2,32
90,09,90_1_204,Direction Chevrier,0,90_1,45
90,09,90_2_204,Direction Montréal,1,90_2,34
90,09,90_1_205,Direction Chevrier,0,90_1,47
90,09,90_2_205,Direction Montréal,1,90_2,36
90,09,90_1_206,Direction Chevrier,0,90_1,49
90,09,90_2_206,Direction Montréal,1,90_2,38
90,09,90_1_207,Direction Chevrier,0,90_1,49
90,09,90_2_207,Direction Montréal,1,90_2,40
90,09,90_1_208,Direction Chevrier,0,90_1,51
90,09,90_2_208,Direction Montréal,1,90_2,42
90,09,90_1_209,Direction Chevrier,0,90_1,51
90,09,90_2_209,Direction Montréal,1,90_2,44
90,09,90_1_210,Direction Chevrier,0,90_1,53
90,09,90_2_210,Direction Montréal,1,90_2,46
90,09,90_1_211,Direction Chevrier,0,90_1,55
90,09,90_2_211,Direction Montréal,1,90_2,48
90,09,90_1_212,Direction Chevrier,0,90_1,55
90,09,90_2_212,Direction Montréal,1,90_2,50
90,09,90_1_213,Direction Chevrier,0,90_1,57
90,09,90_2_213,Direction Montréal,1,90_2,52
90,09,90_1_214,Direction Chevrier,0,90_1,59
90,09,90_2_214,Direction Montréal,1,90_2,54
90,09,90_1_215,Direction Chevrier,0,90_1,59
90,09,90_2_215,Direction Montréal,1,90_2,56
90,09,90_1_216,Direction Chevrier,0,90_1,61
90,09,90_2_216,Direction Montréal,1,90_2,58
90,09,90_1_217,Direction Chevrier,0,90_1,63
90,09,90_2_217,Direction Montréal,1,90_2,60
90,09,90_1_218,Direction Chevrier,0,90_1,63
90,09,90_2_218,Direction Montréal,1,90_2,62
90,09,90_1_219,Direction Chevrier,0,90_1,65
90,09,90_2_219,Direction Montréal,1,90_2,64
90,09,90_1_220,Direction Chevrier,0,90_1,67
90,09,90_2_220,Direction Montréal,1,90_2,66
90,09,90_1_221,Direction Chevrier,0,90_1,69
90,09,90_2_221,Direction Montréal,1,90_2,68
90,09,90_1_222,Direction Chevrier,0,90_1,71
90,09,90_2_222,Direction Montréal,1,90_2,70
90,09,90_1_223,Direction Chevrier,0,90_1,73
90,09,90_2_223,Direction Montréal,1,90_2,72
90,09,90_1_224,Direction Chevrier,0,90_1,75
90,09,90_2_224,Direction Montréal,1,90_2,74
90,09,90_1_225,Direction Chevrier,0,90_1,77
90,09,90_2_225,Direction Montréal,1,90_2,76
90,09,90_1_226,Direction Chevrier,0,90_1,79
90,09,90_2_226,Direction Montréal,1,90_2,78
90,09,90_1_227,Direction Chevrier,0,90_1,81
90,09,90_2_227,Direction Montréal,1,90_2,80
90,09,90_1_228,Direction Chevrier,0,90_1,83
90,09,90_2_228,Direction Montréal,1,90_2,82
90,09,90_1_229,Direction Chevrier,0,90_1,85
90,09,90_2_229,Direction Montréal,1,90_2,84
90,09,90_1_230,Direction Chevrier,0,90_1,87
90,09,90_2_230,Direction Montréal,1,90_2,86
90,09,90_1_231,Direction Chevrier,0,90_1,89
90,09,90_2_231,Direction Montréal,1,90_2,88
90,09,90_1_232,Direction Chevrier,0,90_1,91
90,09,90_2_232,Direction Montréal,1,90_2,90
90,09,90_2_233,Direction Montréal,1,90_2,92
