stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_code
CHB200D,avenue Simard / face à l'aréna de Chambly,45.4371943137561,-73.2691376126545,5,74008
CHB10E,boul. de Perigny / rue Laforce,45.4563517654343,-73.3025203907874,5,74147
CHB9C,rue Bourgogne / rue Béique,45.4550795628056,-73.3005558329698,5,74146
CHB8C,rue Bourgogne / rue St-Pierre,45.452186023113,-73.2977021810022,5,74144
CHB50C,rue Bourgogne / boul. Sénécal,45.4508969043066,-73.2963899595175,5,74103
CHB89D,rue Bourgogne / rue St-René,45.4496580961892,-73.293044883538,5,74451
CHB7D,rue Bourgogne / rue Martel,45.4489423929009,-73.290401147401,5,74142
CHB6D,rue Bourgogne / boul. Fréchette,45.4478289585879,-73.2868257329677,5,74140
CHB45D,rue Bourgogne / rue St-Louis,45.44176350476,-73.2594169126972,5,74094
CHB45A,rue Bourgogne / rue St-Louis,45.44176350476,-73.2594169126972,5,74093
CHB1A,rue Bourgogne / rue Napoléon,45.4426491345848,-73.2612155367786,5,74042
CHB2A,rue Bourgogne / rue St-Jacques,45.4435079263339,-73.2631038110743,5,74067
CHB118A,rue Bourgogne / rue Viens,45.4445295785331,-73.2654388826033,5,74096
CHB119A,rue Bourgogne / rue St-Georges,45.4457587965515,-73.2680927766296,5,74100
CHB44A,rue Bourgogne / rue Dumaine,45.4467168434467,-73.2701726126343,5,74137
CHB4A,rue Bourgogne / rue Charles-Boyer,45.4471956862201,-73.2711294622541,5,74101
CHB48B,rue Bourgogne / rue du Parc,45.4480547710096,-73.2732481512942,5,74125
CHB5B,rue Bourgogne / rue du Fort,45.4475342214227,-73.2785300282685,5,74122
CHB67B,rue Bourgogne / rue Maurice,45.4470401807139,-73.2836838679062,5,74120
CHB6B,rue Bourgogne / boul. Fréchette,45.4478289585879,-73.2868257329677,5,74139
CHB116C,boul. Fréchette / boul. de Périgny,45.4457964745865,-73.2874597850687,5,74099
CHB16C,boul. Fréchette / rue Charles-Lemoyne,45.4442406437945,-73.28795139105,5,74033
CHB17C,boul. Fréchette / rue Lapalme,45.4407603442069,-73.2891020680441,5,74036
CHB26C,boul. Fréchette / boul. Lebel,45.4390516720529,-73.2896708452018,5,74059
LON4B,ch. de Chambly / rue St-Charles,45.5408105426837,-73.5081184452971,3,74183
LON130C,voie Bv-Taschereau / boul. Curé-Poirier,45.5103511130937,-73.494100025183,3,74154
STB31C,boul. des Promenades / face au Tim Horton's,45.500852769292,-73.3752256379718,5,74285
STB32C,boul. des Promenades / rue Laure L Hosson (Brick),45.4933880741929,-73.3789524895743,5,74287
STH66C,boul. des Promenades / ch. de Chambly,45.4871285897805,-73.3822408923393,3,74304
CAR155D,route 112 / de la Carrière,45.4650565191656,-73.3454831142753,5,74531
CAR51D,route 112 /  ch. Bellevue,45.4621399893631,-73.3320132690221,5,74014
CAR168D,route 112 / face au Centre commercial Faubourg,45.4602322067793,-73.3145009264198,5,74295
CAR169C,rue des Tulipes / face au 2108,45.4722917944745,-73.2846488246088,5,74528
CAR75D,rue des Roses / rue des Pétunias,45.470818857869,-73.2813931723921,5,74517
CAR76D,rue des Roses / rue des Oeillets,45.4731708737621,-73.2784935860242,5,74518
CAR78D,rue des Roses / rue des Deux-Rivières,45.4767376493725,-73.2756145176351,5,74520
CAR79D,rue des Roses / rue des Amarantes,45.4799416056243,-73.2713294979207,5,74521
CAR80D,rue des Roses / rue des Ancolies,45.4806602977442,-73.2707381822435,5,74522
CAR82B,rue des Tulipes / rue des Deux-Rivières,45.4792292740587,-73.279748965202,5,74524
CAR59C,ch. Bellerive / rue Bachand,45.4667744293141,-73.3039162957519,5,74487
CAR3C,ch. Bellerive / route 112,45.4594276050778,-73.3068187668401,5,74477
CAR85C,rue des Tulipes / face au 1994,45.4756580198459,-73.2850708754221,5,74527
CHB109A,rue Anne-Le Seigneur / rue Marianne-Baby,45.427778491676,-73.3114251509626,5,74640
CHB110A,rue Anne-Le Seigneur / rue Marianne-Baby,45.4298157812027,-73.3136293065329,5,74641
CHB111A,rue Anne-Le Seigneur / rue Michel-Laguë,45.4310223712372,-73.3141109857164,5,74642
CHB112A,rue Anne-Le Seigneur / rue Kent,45.4331830689909,-73.3147557110695,5,74635
CHB114A,rue Kent / rue Jean-Lynch,45.4342760588301,-73.3117997232569,5,74127
CHB36A,rue Kent / rue des Ormeaux,45.4356947727864,-73.3099544967451,5,74079
CHB35A,rue Kent / rue de Longueuil,45.4365297765027,-73.3088397022634,5,74077
CHB56A,rue Kent / place Dauphin,45.4376264773404,-73.3081713476915,5,74115
CHB33A,rue Kent / rue Duchesnay,45.4400735701311,-73.3078690623489,5,74075
CHB141B,boul. Lebel / rue Vaillant,45.4413088461445,-73.3093476503795,5,74643
CHB142B,boul. Lebel / rue Brébeuf,45.4410773509382,-73.3108312046567,5,74644
CHB145B,boul. Lebel / rue Anne-le-Seigneur,45.4397634210173,-73.3162552663766,5,74645
CHB148C,rue Anne-le-Seigneur / rue Jean-François Lyonnais,45.4385580760186,-73.3165403819216,5,74646
CHB149C,rue Anne-le-Seigneur / rue Jean-Casgrain,45.437153551493,-73.3160720121104,5,74613
CHB152C,rue Anne-le-Seigneur / rue du Tailleur,45.4338677617558,-73.3152519265964,5,74647
CHB111C,rue Anne-Le Seigneur / rue du Charron,45.4310223712372,-73.3141109857164,5,74627
CHB153D,rue Michel-Laguë / rue Étienne-Bisaillon,45.4315664579654,-73.3111697093487,5,74648
CHB155D,rue Michel-Laguë / rue Labonté,45.4320584245213,-73.309391578777,5,74080
CHB40D,boul. Brassard / rue Michel-Laguë,45.4327008093103,-73.3061175703396,5,74291
CHB19D,boul. Franquet / rue Scheffer,45.4354989813626,-73.2857601902536,5,74041
CHB18D,boul. Franquet / rue de Gentilly,45.4345792280322,-73.280024968728,5,74038
CHB93D,boul. Franquet / rue Arthure de Senneville,45.4341146070613,-73.2770871511541,5,74625
CHB55A,boul. Industriel / boul. Franquet,45.4337138086952,-73.274609238794,5,74113
CHB54A,boul. Industriel / boul. Simard,45.4386140969004,-73.272634086494,5,74111
CHB53A,boul. Industriel / boul. de Périgny,45.4420135506923,-73.2716361604999,5,74109
CHB206D,sortie chemin Ste-Thérèse / face au Bennett Fleet,45.4407357395419,-73.2585009433843,5,74108
CHB48A,rue Bourgogne / rue du Parc,45.4480547710096,-73.2732481512942,5,74125
MRV54D,route 112 / chemin Chambly,45.4405343309888,-73.1966860286734,6,74542
MRV51D,chemin Chambly / rue Auclair,45.4376333503476,-73.1887129690807,6,74203
MRV50D,chemin Chambly / rue des Cèdres,45.4360771543149,-73.1856284235695,6,74201
MRV47D,chemin Chambly / rue Bernard,45.4337858500326,-73.1771418502021,6,74535
MRV45D,chemin Chambly / rue Racicot,45.4333924720438,-73.1717250312665,6,74200
MRV44D,chemin Chambly / rue Ouellette,45.4330630946989,-73.1667424552709,6,74198
MRV42C,rue du Pont / rue St-Marie,45.4321670559399,-73.1619166884624,6,74196
MRV40D,rue du Pont  / rue Claude-de-Ramezay,45.4327194937302,-73.1600729757205,6,74195
MRV38D,rue du Pont / rue Jeanotte,45.4329712773826,-73.1570040933606,6,74187
MRV37D,rue du Pont / rue Henri-Bourassa,45.4331704972674,-73.154433954461,6,74246
MRV36D,rue du Pont / rue Desjardins,45.4335089485633,-73.1503292414167,6,74244
MRV34D,rue du Pont / rue des Roseaux,45.4335125694879,-73.1456642146007,6,74205
MRV62C,rue des Roseaux / face au 2140,45.4314593940312,-73.1451786280901,6,74236
MRV33C,rue des Roseaux / rue Ivanier,45.4293300868901,-73.1433644454166,6,74206
MRV30B,rue Ivanier / rue Arès,45.428878527034,-73.1457315499722,6,74232
