shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
15_3,45.4386140969004,-73.272634086494,11,3.01
15_3,45.4371943137561,-73.2691376126545,12,3.33
15_3,45.4386140969004,-73.272634086494,13,3.64
15_3,45.4420135506923,-73.2716361604999,14,4.03
15_3,45.4402147633719,-73.2676297605811,15,4.40
15_3,45.4396587847286,-73.2641808433806,16,4.68
15_3,45.4400060425318,-73.2624026573369,17,4.82
15_3,45.4404699845036,-73.2604961320214,18,4.98
15_3,45.4405494943102,-73.2597927624646,19,5.04
15_3,45.4404940230387,-73.2590899653763,20,5.09
15_3,45.4407357395419,-73.2585009433843,21,5.15
15_3,45.4410693303286,-73.258806301139,22,5.19
15_3,45.4429297925282,-73.2535445776348,23,5.65
15_3,45.4434574638103,-73.2520466599779,24,5.78
15_3,45.4438678005451,-73.2503958334317,25,5.92
15_3,45.4439450868176,-73.2487081117907,26,6.05
15_3,45.4431442539823,-73.2487244501556,27,6.14
15_3,45.4416861129816,-73.2485519654775,28,6.30
15_3,45.4420584194878,-73.2460065420127,29,6.51
15_3,45.4395381737169,-73.2457110772339,30,6.79
15_3,45.4373240726486,-73.2455037334509,31,7.03
15_3,45.4395381737169,-73.2457110772339,32,7.28
15_3,45.4420584194878,-73.2460065420127,33,7.56
15_3,45.4433904155369,-73.2461028295022,34,7.71
15_3,45.4387838765963,-73.2306955887462,35,9.02
15_3,45.4387844421252,-73.2271421836745,36,9.30
15_3,45.4392534645364,-73.2238549159159,37,9.56
15_3,45.4412487337561,-73.2084038264089,38,10.79
15_3,45.4413701947702,-73.2066392009424,39,10.93
15_3,45.4413477200197,-73.2049008835311,40,11.06
15_3,45.4413007440125,-73.2041341729338,41,11.12
15_3,45.4405343309888,-73.1966860286734,42,11.71
15_3,45.4392928566651,-73.1968077196914,43,11.85
15_3,45.4383770509902,-73.1908562443203,44,12.33
15_3,45.4376333503476,-73.1887129690807,45,12.51
15_3,45.4360771543149,-73.1856284235695,46,12.81
15_3,45.4343031355867,-73.1819062180567,47,13.16
15_3,45.4340388300258,-73.1807062933982,48,13.26
15_3,45.4337858500326,-73.1771418502021,49,13.54
15_3,45.4337673834943,-73.1769758039146,50,13.55
15_3,45.4333924720438,-73.1717250312665,51,13.97
15_3,45.4330630946989,-73.1667424552709,52,14.36
15_3,45.4327625368749,-73.1624499209319,53,14.70
15_3,45.4321670559399,-73.1619166884624,54,14.77
15_3,45.4325572946068,-73.1599972657352,55,14.93
15_3,45.4327194937302,-73.1600729757205,56,14.95
15_3,45.4328443294184,-73.159688805801,57,14.98
15_3,45.4329712773826,-73.1570040933606,58,15.19
15_3,45.4331704972674,-73.154433954461,59,15.40
15_3,45.4335089485633,-73.1503292414167,60,15.72
15_3,45.4336372522354,-73.1481557024874,61,15.89
15_3,45.4335125694879,-73.1456642146007,62,16.09
15_3,45.4317390182108,-73.14539414331,63,16.28
15_3,45.4314593940312,-73.1451786280901,64,16.32
15_3,45.4309070739939,-73.1440829877479,65,16.42
15_3,45.4306993944475,-73.1438542494809,66,16.45
15_3,45.4299521709637,-73.1437439286139,67,16.54
15_3,45.4293300868901,-73.1433644454166,68,16.61
15_3,45.4289739361079,-73.1445807702352,69,16.72
15_3,45.4288682595712,-73.1453226610525,70,16.77
15_3,45.428878527034,-73.1457315499722,71,16.81
15_3,45.4285756062737,-73.149631259506,72,17.11
15_3,45.4283395658985,-73.1518947208096,73,17.29
15_3,45.4279192480738,-73.1527535356848,74,17.37
15_4,45.4325885041253,-73.3035873914643,1,0.00
15_4,45.4323451051122,-73.3033326243715,2,0.03
15_4,45.4337103283388,-73.296732950237,3,0.57
15_4,45.4341203943715,-73.2945714943359,4,0.75
15_4,45.4348531315739,-73.2917314239409,5,0.98
15_4,45.4362728112026,-73.2905886521189,6,1.16
15_4,45.4354989813626,-73.2857601902536,7,1.55
15_4,45.4345792280322,-73.280024968728,8,2.01
15_4,45.4341146070613,-73.2770871511541,9,2.25
15_4,45.4337138086952,-73.274609238794,10,2.45
15_4,45.4386140969004,-73.272634086494,11,3.01
15_4,45.4420135506923,-73.2716361604999,12,3.40
15_4,45.4402147633719,-73.2676297605811,13,3.77
15_4,45.4396587847286,-73.2641808433806,14,4.05
15_4,45.4400060425318,-73.2624026573369,15,4.19
15_4,45.4404699845036,-73.2604961320214,16,4.35
15_4,45.4405494943102,-73.2597927624646,17,4.41
15_4,45.4404940230387,-73.2590899653763,18,4.46
15_4,45.4407357395419,-73.2585009433843,19,4.51
15_4,45.4410693303286,-73.258806301139,20,4.56
15_4,45.4429297925282,-73.2535445776348,21,5.02
15_4,45.4434574638103,-73.2520466599779,22,5.15
15_4,45.4438678005451,-73.2503958334317,23,5.29
15_4,45.4439450868176,-73.2487081117907,24,5.42
15_4,45.4433904155369,-73.2461028295022,25,5.63
15_4,45.4387838765963,-73.2306955887462,26,6.94
15_4,45.4387844421252,-73.2271421836745,27,7.22
15_4,45.4392534645364,-73.2238549159159,28,7.48
15_4,45.4412487337561,-73.2084038264089,29,8.71
15_4,45.4413701947702,-73.2066392009424,30,8.85
15_4,45.4413477200197,-73.2049008835311,31,8.99
15_4,45.4413007440125,-73.2041341729338,32,9.05
15_4,45.4392410652069,-73.1843326414627,33,10.61
15_4,45.4391386497572,-73.1830933484886,34,10.71
15_4,45.4379097494756,-73.1655252164291,35,12.09
15_4,45.4376575702496,-73.1654500156952,36,12.12
15_4,45.4373504266603,-73.1650428162926,37,12.17
15_4,45.4363106530756,-73.1633618144784,38,12.34
15_4,45.4349394277287,-73.1621941010803,39,12.52
15_4,45.433586073252,-73.160987994508,40,12.70
15_4,45.4335770369367,-73.1609752677628,41,12.70
15_4,45.4327194937302,-73.1600729757205,42,12.82
15_4,45.4324401634449,-73.1599468466907,43,12.85
15_4,45.4321521390764,-73.1599230153425,44,12.88
15_4,45.4316207015786,-73.1597472813193,45,12.94
15_4,45.4309175323887,-73.159316978014,46,13.03
15_4,45.4306018644208,-73.1590760537777,47,13.07
15_4,45.4300875441436,-73.1586062879234,48,13.13
15_4,45.4296088328981,-73.1580085160801,49,13.21
15_4,45.4292828994078,-73.1573459306824,50,13.27
15_4,45.4291194706327,-73.1568612855284,51,13.31
15_4,45.4287921063122,-73.1557258696908,52,13.41
15_4,45.4286535035532,-73.1545254169788,53,13.50
15_4,45.4284987128024,-73.1539257152477,54,13.55
15_4,45.4279192480738,-73.1527535356848,55,13.66
15_4,45.4283395658985,-73.1518947208096,56,13.75
15_4,45.4285756062737,-73.149631259506,57,13.92
15_4,45.428878527034,-73.1457315499722,58,14.23
15_4,45.4288682595712,-73.1453226610525,59,14.26
15_4,45.4289739361079,-73.1445807702352,60,14.32
15_4,45.4293300868901,-73.1433644454166,61,14.43
15_4,45.429762965976,-73.143668438982,62,14.48
15_4,45.4299521709637,-73.1437439286139,63,14.50
15_4,45.4306993944475,-73.1438542494809,64,14.59
15_4,45.4309070739939,-73.1440829877479,65,14.61
15_4,45.4314593940312,-73.1451786280901,66,14.72
15_4,45.4317390182108,-73.14539414331,67,14.76
15_4,45.4335125694879,-73.1456642146007,68,14.95
15_4,45.4336372522354,-73.1481557024874,69,15.15
15_4,45.4335089485633,-73.1503292414167,70,15.32
15_4,45.4331704972674,-73.154433954461,71,15.64
15_4,45.4329712773826,-73.1570040933606,72,15.85
15_4,45.4328443294184,-73.159688805801,73,16.06
15_4,45.4327194937302,-73.1600729757205,74,16.09
15_4,45.4325572946068,-73.1599972657352,75,16.11
15_4,45.4321670559399,-73.1619166884624,76,16.26
15_4,45.4327625368749,-73.1624499209319,77,16.34
15_4,45.4330630946989,-73.1667424552709,78,16.68
15_4,45.4333924720438,-73.1717250312665,79,17.07
15_4,45.4337673834943,-73.1769758039146,80,17.48
15_4,45.4337858500326,-73.1771418502021,81,17.50
15_4,45.4340388300258,-73.1807062933982,82,17.78
15_4,45.4343031355867,-73.1819062180567,83,17.88
15_4,45.4360771543149,-73.1856284235695,84,18.23
15_4,45.4376333503476,-73.1887129690807,85,18.52
15_4,45.4383770509902,-73.1908562443203,86,18.71
15_4,45.4392928566651,-73.1968077196914,87,19.19
15_4,45.4405343309888,-73.1966860286734,88,19.33
15_4,45.4407234332034,-73.1967361452776,89,19.35
15_4,45.4415269613216,-73.2046187309749,90,19.97
15_4,45.4414466988013,-73.2084028066331,91,20.27
15_4,45.4392534645364,-73.2238549159159,92,21.50
15_4,45.4387844421252,-73.2271421836745,93,21.76
15_4,45.4387838765963,-73.2306955887462,94,22.04
15_4,45.4433904155369,-73.2461028295022,95,23.35
15_4,45.4373240726486,-73.2455037334509,96,24.03
15_4,45.4395381737169,-73.2457110772339,97,24.27
15_4,45.4420584194878,-73.2460065420127,98,24.55
15_4,45.4433904155369,-73.2461028295022,99,24.70
15_4,45.4439450868176,-73.2487081117907,100,24.91
15_4,45.4438678005451,-73.2503958334317,101,25.05
15_4,45.4434574638103,-73.2520466599779,102,25.18
15_4,45.4425094519493,-73.2547479969972,103,25.42
15_4,45.4410693303286,-73.258806301139,104,25.78
15_4,45.4404699845036,-73.2604961320214,105,25.92
15_4,45.4400060425318,-73.2624026573369,106,26.08
15_4,45.4396587847286,-73.2641808433806,107,26.23
15_4,45.4402147633719,-73.2676297605811,108,26.50
15_4,45.4420135506923,-73.2716361604999,109,26.87
15_4,45.4386140969004,-73.272634086494,110,27.26
15_4,45.4371943137561,-73.2691376126545,111,27.58
15_4,45.4386140969004,-73.272634086494,112,27.89
15_4,45.4337138086952,-73.274609238794,113,28.46
15_4,45.4341146070613,-73.2770871511541,114,28.66
15_4,45.4345792280322,-73.280024968728,115,28.89
15_4,45.4353620578114,-73.2847254271456,116,29.27
15_4,45.4361631621998,-73.289681576126,117,29.67
15_4,45.4362728112026,-73.2905886521189,118,29.74
15_4,45.4348531315739,-73.2917314239409,119,29.92
15_4,45.4341203943715,-73.2945714943359,120,30.16
15_4,45.4337103283388,-73.296732950237,121,30.33
15_4,45.4323451051122,-73.3033326243715,122,30.87
15_4,45.4325885041253,-73.3035873914643,123,30.91
16_1,45.4325885041253,-73.3035873914643,1,0.00
16_1,45.4323451051122,-73.3033326243715,2,0.03
16_1,45.4317644669686,-73.3058268262733,3,0.24
16_1,45.4327008093103,-73.3061175703396,4,0.35
16_1,45.4357144119197,-73.3055832163503,5,0.68
16_1,45.4412004468142,-73.3037875985944,6,1.31
16_1,45.4439344199136,-73.3028705152349,7,1.62
16_1,45.4458950254852,-73.302250072446,8,1.84
16_1,45.4470294292544,-73.3025912736431,9,1.97
16_1,45.4490101722233,-73.3032107965684,10,2.20
16_1,45.4505485565193,-73.3030008919748,11,2.37
16_1,45.4513401121155,-73.302819148301,12,2.46
16_1,45.4519870507739,-73.3022671387911,13,2.54
16_1,45.4523271947794,-73.3012303586303,14,2.63
16_1,45.4534076540319,-73.3015973375524,15,2.76
16_1,45.4563517654343,-73.3025203907874,16,3.09
16_1,45.4572162570811,-73.3028881726343,17,3.19
16_1,45.458090603691,-73.3037546003519,18,3.31
16_1,45.4587853462754,-73.3048390462748,19,3.42
16_1,45.4589386474218,-73.3050303160437,20,3.45
16_1,45.4589386474218,-73.3050303160437,21,3.45
16_1,45.4602322067793,-73.3145009264198,22,4.20
16_1,45.4621399893631,-73.3320132690221,23,5.59
16_1,45.4649735168148,-73.3439999401295,24,6.58
16_2,45.4594815957658,-73.3068185824698,1,0.00
16_2,45.4591108596227,-73.3057585595186,2,0.09
16_2,45.4587853462754,-73.3048390462748,3,0.17
16_2,45.458090603691,-73.3037546003519,4,0.29
16_2,45.4572162570811,-73.3028881726343,5,0.40
16_2,45.4563517654343,-73.3025203907874,6,0.50
16_2,45.4534076540319,-73.3015973375524,7,0.84
16_2,45.4523271947794,-73.3012303586303,8,0.96
16_2,45.4519870507739,-73.3022671387911,9,1.05
16_2,45.4513401121155,-73.302819148301,10,1.14
16_2,45.4505485565193,-73.3030008919748,11,1.22
16_2,45.4490101722233,-73.3032107965684,12,1.40
16_2,45.4470294292544,-73.3025912736431,13,1.62
16_2,45.4458950254852,-73.302250072446,14,1.75
16_2,45.4439344199136,-73.3028705152349,15,1.97
16_2,45.4412004468142,-73.3037875985944,16,2.29
16_2,45.4357144119197,-73.3055832163503,17,2.91
16_2,45.4327008093103,-73.3061175703396,18,3.25
16_2,45.4317644669686,-73.3058268262733,19,3.36
16_2,45.4323451051122,-73.3033326243715,20,3.56
16_2,45.4325885041253,-73.3035873914643,21,3.60
16_4,45.4650565191656,-73.3454831142753,1,0.00
16_4,45.4649735168148,-73.3439999401295,2,0.12
16_4,45.4621399893631,-73.3320132690221,3,1.11
16_4,45.4602322067793,-73.3145009264198,4,2.49
16_4,45.4594815957658,-73.3068185824698,5,3.10
16_4,45.4591108596227,-73.3057585595186,6,3.19
16_4,45.4587853462754,-73.3048390462748,7,3.27
16_4,45.458090603691,-73.3037546003519,8,3.39
16_4,45.4572162570811,-73.3028881726343,9,3.50
16_4,45.4563517654343,-73.3025203907874,10,3.60
16_4,45.4534076540319,-73.3015973375524,11,3.94
16_4,45.4523271947794,-73.3012303586303,12,4.06
16_4,45.4519870507739,-73.3022671387911,13,4.15
16_4,45.4513401121155,-73.302819148301,14,4.24
16_4,45.4505485565193,-73.3030008919748,15,4.33
16_4,45.4490101722233,-73.3032107965684,16,4.50
16_4,45.4470294292544,-73.3025912736431,17,4.72
16_4,45.4458950254852,-73.302250072446,18,4.85
16_4,45.4439344199136,-73.3028705152349,19,5.07
16_4,45.4412004468142,-73.3037875985944,20,5.39
16_4,45.4357144119197,-73.3055832163503,21,6.01
16_4,45.4327008093103,-73.3061175703396,22,6.35
16_4,45.4317644669686,-73.3058268262733,23,6.46
16_4,45.4323451051122,-73.3033326243715,24,6.66
16_4,45.4325885041253,-73.3035873914643,25,6.70
2_1,45.4594276050778,-73.3068187668401,1,0.00
2_1,45.4667744293141,-73.3039162957519,2,0.85
2_1,45.4734116425793,-73.3124496881142,3,1.84
2_1,45.4790921873297,-73.3195938774681,4,2.68
2_1,45.4817609839878,-73.3229495867967,5,3.08
2_1,45.4801714562018,-73.3250267682369,6,3.32
2_1,45.4788502310017,-73.3260413527254,7,3.49
2_1,45.4656386324587,-73.3308135856045,8,5.00
2_2,45.4656386324587,-73.3308135856045,1,0.00
2_2,45.4788502310017,-73.3260413527254,2,1.51
2_2,45.4801714562018,-73.3250267682369,3,1.68
2_2,45.4817609839878,-73.3229495867967,4,1.92
2_2,45.4790921873297,-73.3195938774681,5,2.32
2_2,45.4734116425793,-73.3124496881142,6,3.16
2_2,45.4667744293141,-73.3039162957519,7,4.16
2_2,45.4594276050778,-73.3068187668401,8,5.00
20_2,45.4325885041253,-73.3035873914643,1,0.00
20_2,45.4323451051122,-73.3033326243715,2,0.03
20_2,45.4317644669686,-73.3058268262733,3,0.24
20_2,45.4327008093103,-73.3061175703396,4,0.35
20_2,45.4357144119197,-73.3055832163503,5,0.68
20_2,45.438754263234,-73.3046141260239,6,1.03
20_2,45.4412004468142,-73.3037875985944,7,1.31
20_2,45.4439344199136,-73.3028705152349,8,1.62
20_2,45.4458950254852,-73.302250072446,9,1.84
20_2,45.4470294292544,-73.3025912736431,10,1.97
20_2,45.4490101722233,-73.3032107965684,11,2.20
20_2,45.4505485565193,-73.3030008919748,12,2.37
20_2,45.4513401121155,-73.302819148301,13,2.46
20_2,45.4519870507739,-73.3022671387911,14,2.54
20_2,45.4523271947794,-73.3012303586303,15,2.63
20_2,45.4534076540319,-73.3015973375524,16,2.76
20_2,45.4563517654343,-73.3025203907874,17,3.09
20_2,45.4550795628056,-73.3005558329698,18,3.30
20_2,45.452186023113,-73.2977021810022,19,3.69
20_2,45.4508969043066,-73.2963899595175,20,3.87
20_2,45.4496580961892,-73.293044883538,21,4.16
20_2,45.4489423929009,-73.290401147401,22,4.38
20_2,45.4478289585879,-73.2868257329677,23,4.69
20_2,45.4470401807139,-73.2836838679062,24,4.95
20_2,45.4475342214227,-73.2785300282685,25,5.36
20_2,45.448311347719,-73.2755866270958,26,5.60
20_2,45.4480547710096,-73.2732481512942,27,5.79
20_2,45.4480093471485,-73.2730310034956,28,5.81
20_2,45.4471956862201,-73.2711294622541,29,5.98
20_2,45.4467168434467,-73.2701726126343,30,6.07
20_2,45.4457587965515,-73.2680927766296,31,6.27
20_2,45.4445295785331,-73.2654388826033,32,6.52
20_2,45.4435079263339,-73.2631038110743,33,6.73
20_2,45.4426491345848,-73.2612155367786,34,6.91
20_2,45.44176350476,-73.2594169126972,35,7.08
20_2,45.4410693303286,-73.258806301139,36,7.17
20_2,45.4429297925282,-73.2535445776348,37,7.63
20_2,45.4434574638103,-73.2520466599779,38,7.76
20_2,45.4438678005451,-73.2503958334317,39,7.90
20_2,45.4439450868176,-73.2487081117907,40,8.03
20_2,45.4431442539823,-73.2487244501556,41,8.12
20_2,45.4416861129816,-73.2485519654775,42,8.28
20_2,45.4420584194878,-73.2460065420127,43,8.49
20_2,45.4395381737169,-73.2457110772339,44,8.77
20_2,45.4373240726486,-73.2455037334509,45,9.01
20_2,45.4395381737169,-73.2457110772339,46,9.26
20_2,45.4420584194878,-73.2460065420127,47,9.54
20_2,45.4433904155369,-73.2461028295022,48,9.69
20_2,45.4439450868176,-73.2487081117907,49,9.90
20_2,45.4438678005451,-73.2503958334317,50,10.03
20_2,45.4434574638103,-73.2520466599779,51,10.17
20_2,45.4425094519493,-73.2547479969972,52,10.41
20_2,45.4410693303286,-73.258806301139,53,10.76
20_2,45.44176350476,-73.2594169126972,54,10.85
20_2,45.4426491345848,-73.2612155367786,55,11.03
20_2,45.4435079263339,-73.2631038110743,56,11.20
20_2,45.4445295785331,-73.2654388826033,57,11.42
20_2,45.4457587965515,-73.2680927766296,58,11.66
20_2,45.4467168434467,-73.2701726126343,59,11.86
20_2,45.4471956862201,-73.2711294622541,60,11.95
20_2,45.4480547710096,-73.2732481512942,61,12.14
20_2,45.448311347719,-73.2755866270958,62,12.33
20_2,45.4475342214227,-73.2785300282685,63,12.57
20_2,45.4470401807139,-73.2836838679062,64,12.98
20_2,45.4478289585879,-73.2868257329677,65,13.24
20_2,45.4457964745865,-73.2874597850687,66,13.47
20_2,45.4442406437945,-73.28795139105,67,13.65
20_2,45.4407603442069,-73.2891020680441,68,14.05
20_2,45.4390516720529,-73.2896708452018,69,14.24
20_2,45.4362728112026,-73.2905886521189,70,14.56
20_2,45.4348531315739,-73.2917314239409,71,14.74
20_2,45.4337103283388,-73.296732950237,72,15.15
20_2,45.4323451051122,-73.3033326243715,73,15.69
20_2,45.4325885041253,-73.3035873914643,74,15.72
3_1,45.4594276050778,-73.3068187668401,1,0.00
3_1,45.4667744293141,-73.3039162957519,2,0.85
3_1,45.4676370253448,-73.3031843581587,3,0.96
3_1,45.4685877601867,-73.3013906235222,4,1.13
3_1,45.4690010425294,-73.3010182954397,5,1.19
3_1,45.4697909158544,-73.2998772926183,6,1.31
3_1,45.4718845337236,-73.2981560899529,7,1.58
3_1,45.4740557444206,-73.29455435119,8,1.95
3_1,45.4744318330968,-73.2935297783867,9,2.04
3_1,45.4746993735388,-73.292198626964,10,2.15
3_1,45.4757015704127,-73.2891252557858,11,2.42
3_1,45.4786898570015,-73.2847267820427,12,2.90
3_1,45.4805725440163,-73.2810484612693,13,3.25
3_1,45.4792292740587,-73.279748965202,14,3.43
3_1,45.481211785425,-73.2720278984363,15,4.07
3_1,45.4806602977442,-73.2707381822435,16,4.19
3_1,45.4799416056243,-73.2713294979207,17,4.28
3_1,45.4778862675457,-73.2739983104266,18,4.59
3_1,45.4767376493725,-73.2756145176351,19,4.77
3_1,45.4750021366033,-73.2762225450744,20,4.97
3_1,45.4731708737621,-73.2784935860242,21,5.24
3_1,45.470818857869,-73.2813931723921,22,5.59
3_1,45.4696788154629,-73.2828427368726,23,5.76
3_1,45.4699153917939,-73.2842230465506,24,5.87
3_1,45.4703746250753,-73.2843875533341,25,5.92
3_1,45.4756580198459,-73.2850708754221,26,6.51
3_2,45.4756580198459,-73.2850708754221,1,0.00
3_2,45.4722917944745,-73.2846488246088,2,0.38
3_2,45.4703746250753,-73.2843875533341,3,0.59
3_2,45.4699153917939,-73.2842230465506,4,0.64
3_2,45.4696250680094,-73.2829708331782,5,0.75
3_2,45.4696788154629,-73.2828427368726,6,0.76
3_2,45.470818857869,-73.2813931723921,7,0.93
3_2,45.4731708737621,-73.2784935860242,8,1.27
3_2,45.4750021366033,-73.2762225450744,9,1.54
3_2,45.4767376493725,-73.2756145176351,10,1.74
3_2,45.4799416056243,-73.2713294979207,11,2.23
3_2,45.4806602977442,-73.2707381822435,12,2.32
3_2,45.481211785425,-73.2720278984363,13,2.44
3_2,45.4798825411378,-73.277878888475,14,2.92
3_2,45.4792292740587,-73.279748965202,15,3.08
3_2,45.4805725440163,-73.2810484612693,16,3.27
3_2,45.4786898570015,-73.2847267820427,17,3.62
3_2,45.4757015704127,-73.2891252557858,18,4.10
3_2,45.4746993735388,-73.292198626964,19,4.36
3_2,45.4744318330968,-73.2935297783867,20,4.47
3_2,45.4740557444206,-73.29455435119,21,4.56
3_2,45.4718845337236,-73.2981560899529,22,4.93
3_2,45.4697909158544,-73.2998772926183,23,5.20
3_2,45.4690010425294,-73.3010182954397,24,5.33
3_2,45.4685877601867,-73.3013906235222,25,5.38
3_2,45.4676370253448,-73.3031843581587,26,5.56
3_2,45.4667744293141,-73.3039162957519,27,5.67
3_2,45.4594276050778,-73.3068187668401,28,6.52
3_4,45.4756580198459,-73.2850708754221,1,0.00
3_4,45.4722917944745,-73.2846488246088,2,0.38
3_4,45.4703746250753,-73.2843875533341,3,0.59
3_4,45.4699153917939,-73.2842230465506,4,0.64
3_4,45.4696250680094,-73.2829708331782,5,0.75
3_4,45.4696788154629,-73.2828427368726,6,0.76
3_4,45.470818857869,-73.2813931723921,7,0.93
3_4,45.4731708737621,-73.2784935860242,8,1.27
3_4,45.4750021366033,-73.2762225450744,9,1.54
3_4,45.4767376493725,-73.2756145176351,10,1.74
3_4,45.4799416056243,-73.2713294979207,11,2.23
3_4,45.4806602977442,-73.2707381822435,12,2.32
3_4,45.481211785425,-73.2720278984363,13,2.44
3_4,45.4798825411378,-73.277878888475,14,2.92
3_4,45.4792292740587,-73.279748965202,15,3.08
3_4,45.4805725440163,-73.2810484612693,16,3.27
3_4,45.4786898570015,-73.2847267820427,17,3.62
3_4,45.4757015704127,-73.2891252557858,18,4.10
3_4,45.4746993735388,-73.292198626964,19,4.36
3_4,45.4744318330968,-73.2935297783867,20,4.47
3_4,45.4740557444206,-73.29455435119,21,4.56
3_4,45.4718845337236,-73.2981560899529,22,4.93
3_4,45.4697909158544,-73.2998772926183,23,5.20
3_4,45.4690010425294,-73.3010182954397,24,5.33
3_4,45.4685877601867,-73.3013906235222,25,5.38
3_4,45.4676370253448,-73.3031843581587,26,5.56
3_4,45.4667744293141,-73.3039162957519,27,5.67
3_4,45.4594276050778,-73.3068187668401,28,6.52
3_4,45.4594815957658,-73.3068185824698,29,6.52
3_4,45.4587853462754,-73.3048390462748,30,6.70
3_4,45.458090603691,-73.3037546003519,31,6.81
3_4,45.4572162570811,-73.3028881726343,32,6.93
3_4,45.4563517654343,-73.3025203907874,33,7.03
3_4,45.4534076540319,-73.3015973375524,34,7.36
3_4,45.4523271947794,-73.3012303586303,35,7.49
3_4,45.4519870507739,-73.3022671387911,36,7.58
3_4,45.4513401121155,-73.302819148301,37,7.66
3_4,45.4505485565193,-73.3030008919748,38,7.75
3_4,45.4490101722233,-73.3032107965684,39,7.92
3_4,45.4470294292544,-73.3025912736431,40,8.15
3_4,45.4458950254852,-73.302250072446,41,8.28
3_4,45.4439344199136,-73.3028705152349,42,8.50
3_4,45.4412004468142,-73.3037875985944,43,8.81
3_4,45.4357144119197,-73.3055832163503,44,9.44
3_4,45.4327008093103,-73.3061175703396,45,9.77
3_4,45.4317644669686,-73.3058268262733,46,9.88
3_4,45.4323451051122,-73.3033326243715,47,10.09
3_4,45.4325885041253,-73.3035873914643,48,10.12
3_5,45.4325885041253,-73.3035873914643,1,0.00
3_5,45.4323451051122,-73.3033326243715,2,0.03
3_5,45.4317644669686,-73.3058268262733,3,0.24
3_5,45.4327008093103,-73.3061175703396,4,0.35
3_5,45.4357144119197,-73.3055832163503,5,0.68
3_5,45.4412004468142,-73.3037875985944,6,1.31
3_5,45.4439344199136,-73.3028705152349,7,1.62
3_5,45.4458950254852,-73.302250072446,8,1.84
3_5,45.4470294292544,-73.3025912736431,9,1.97
3_5,45.4490101722233,-73.3032107965684,10,2.20
3_5,45.4505485565193,-73.3030008919748,11,2.37
3_5,45.4513401121155,-73.302819148301,12,2.46
3_5,45.4519870507739,-73.3022671387911,13,2.54
3_5,45.4523271947794,-73.3012303586303,14,2.63
3_5,45.4534076540319,-73.3015973375524,15,2.76
3_5,45.4563517654343,-73.3025203907874,16,3.09
3_5,45.4572162570811,-73.3028881726343,17,3.19
3_5,45.458090603691,-73.3037546003519,18,3.31
3_5,45.4587853462754,-73.3048390462748,19,3.42
3_5,45.4591108596227,-73.3057585595186,20,3.51
3_5,45.4589386474218,-73.3050303160437,21,3.57
3_5,45.4594276050778,-73.3068187668401,22,3.72
3_5,45.4667744293141,-73.3039162957519,23,4.56
3_5,45.4676370253448,-73.3031843581587,24,4.67
3_5,45.4685877601867,-73.3013906235222,25,4.85
3_5,45.4690010425294,-73.3010182954397,26,4.90
3_5,45.4697909158544,-73.2998772926183,27,5.03
3_5,45.4718845337236,-73.2981560899529,28,5.30
3_5,45.4740557444206,-73.29455435119,29,5.67
3_5,45.4744318330968,-73.2935297783867,30,5.76
3_5,45.4746993735388,-73.292198626964,31,5.87
3_5,45.4757015704127,-73.2891252557858,32,6.13
3_5,45.4786898570015,-73.2847267820427,33,6.61
3_5,45.4805725440163,-73.2810484612693,34,6.97
3_5,45.4792292740587,-73.279748965202,35,7.15
3_5,45.481211785425,-73.2720278984363,36,7.79
3_5,45.4806602977442,-73.2707381822435,37,7.91
3_5,45.4799416056243,-73.2713294979207,38,8.00
3_5,45.4778862675457,-73.2739983104266,39,8.31
3_5,45.4767376493725,-73.2756145176351,40,8.49
3_5,45.4750021366033,-73.2762225450744,41,8.69
3_5,45.4731708737621,-73.2784935860242,42,8.96
3_5,45.470818857869,-73.2813931723921,43,9.30
3_5,45.4696788154629,-73.2828427368726,44,9.47
3_5,45.4699153917939,-73.2842230465506,45,9.58
3_5,45.4703746250753,-73.2843875533341,46,9.64
3_5,45.4756580198459,-73.2850708754221,47,10.23
3_6,45.4722917944745,-73.2846488246088,1,0.00
3_6,45.4703746250753,-73.2843875533341,2,0.21
3_6,45.4699153917939,-73.2842230465506,3,0.27
3_6,45.4696250680094,-73.2829708331782,4,0.37
3_6,45.4696788154629,-73.2828427368726,5,0.38
3_6,45.470818857869,-73.2813931723921,6,0.55
3_6,45.4731708737621,-73.2784935860242,7,0.90
3_6,45.4750021366033,-73.2762225450744,8,1.17
3_6,45.4767376493725,-73.2756145176351,9,1.37
3_6,45.4799416056243,-73.2713294979207,10,1.86
3_6,45.4806602977442,-73.2707381822435,11,1.95
3_6,45.481211785425,-73.2720278984363,12,2.07
3_6,45.4798825411378,-73.277878888475,13,2.55
3_6,45.4792292740587,-73.279748965202,14,2.71
3_6,45.4805725440163,-73.2810484612693,15,2.89
3_6,45.4786898570015,-73.2847267820427,16,3.25
3_6,45.4757015704127,-73.2891252557858,17,3.72
3_6,45.4746993735388,-73.292198626964,18,3.99
3_6,45.4744318330968,-73.2935297783867,19,4.10
3_6,45.4740557444206,-73.29455435119,20,4.19
3_6,45.4718845337236,-73.2981560899529,21,4.56
3_6,45.4697909158544,-73.2998772926183,22,4.83
3_6,45.4690010425294,-73.3010182954397,23,4.95
3_6,45.4685877601867,-73.3013906235222,24,5.01
