route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,trip_short_name
401,07,401_1_24,Direction Montréal,1,401_1,155
401,07,401_2_24,Direction Chambly,0,401_2,176
401,07,401_1_25,Direction Montréal,1,401_1,159
401,07,401_2_25,Direction Chambly,0,401_2,180
401,07,401_1_26,Direction Montréal,1,401_1,163
401,07,401_2_26,Direction Chambly,0,401_2,184
401,07,401_1_27,Direction Montréal,1,401_1,167
401,07,401_2_27,Direction Chambly,0,401_2,188
401,07,401_2_28,Direction Chambly,0,401_2,192
401,07,401_2_29,Direction Chambly,0,401_2,194
401,07,401_2_30,Direction Chambly,0,401_2,196
401,07,401_2_31,Direction Chambly,0,401_2,198
401,07,401_2_32,Direction Chambly,0,401_2,200
401,07,401_2_33,Direction Chambly,0,401_2,202
401,07,401_2_34,Direction Chambly,0,401_2,204
450,0102030405,450_1_1,Direction Saint-Jean-sur-Richelieu,0,450_1,1
450,0102030405,450_2_1,Direction Chambly,1,450_2,2
450,0102030405,450_1_2,Direction Saint-Jean-sur-Richelieu,0,450_1,3
450,0102030405,450_2_2,Direction Chambly,1,450_2,4
450,0102030405,450_1_3,Direction Saint-Jean-sur-Richelieu,0,450_1,5
450,0102030405,450_2_3,Direction Chambly,1,450_2,6
450,0102030405,450_1_4,Direction Saint-Jean-sur-Richelieu,0,450_1,7
5,0102030405,5_1_1,Direction route 112,1,5_1,3
5,0102030405,5_4_1,Direction chemin de la Grande-Allée,0,5_4,2
5,0102030405,5_5_1,Direction Stationnement incitatif,1,5_5,1
5,0102030405,5_6_1,Direction chemin de la Grande-Allée,0,5_6,14
5,0102030405,5_1_2,Direction route 112,1,5_1,5
5,0102030405,5_4_2,Direction chemin de la Grande-Allée,0,5_4,4
5,0102030405,5_1_3,Direction route 112,1,5_1,7
5,0102030405,5_4_3,Direction chemin de la Grande-Allée,0,5_4,6
5,0102030405,5_1_4,Direction route 112,1,5_1,9
5,0102030405,5_4_4,Direction chemin de la Grande-Allée,0,5_4,8
5,0102030405,5_1_5,Direction route 112,1,5_1,11
5,0102030405,5_4_5,Direction chemin de la Grande-Allée,0,5_4,10
5,0102030405,5_4_6,Direction chemin de la Grande-Allée,0,5_4,12
500,0102030405,500_1_1,Direction Montréal,1,500_1,1
500,0102030405,500_2_1,Direction Marieville,0,500_2,2
6,0102030405,6_1_1,Direction Chambly,1,6_1,1
6,0102030405,6_2_1,Direction St-Mathias-sur-Richelieu,0,6_2,2
6,0102030405,6_1_2,Direction Chambly,1,6_1,3
6,0102030405,6_2_2,Direction St-Mathias-sur-Richelieu,0,6_2,4
6,0102030405,6_1_3,Direction Chambly,1,6_1,5
6,0102030405,6_2_3,Direction St-Mathias-sur-Richelieu,0,6_2,6
6,0102030405,6_1_4,Direction Chambly,1,6_1,7
6,0102030405,6_2_4,Direction St-Mathias-sur-Richelieu,0,6_2,8
6,0102030405,6_2_5,Direction St-Mathias-sur-Richelieu,0,6_2,10
600,0102030405,600_1_1,Direction Montréal,1,600_1,1
600,0102030405,600_2_1,Direction Carignan,0,600_2,2
7,0102030405,7_1_1,Direction Terminus Chambly,1,7_1,1
7,0102030405,7_2_1,Direction Charles-Le Moyne,0,7_2,2
7,0102030405,7_1_2,Direction Terminus Chambly,1,7_1,3
7,0102030405,7_2_2,Direction Charles-Le Moyne,0,7_2,4
7,0102030405,7_1_3,Direction Terminus Chambly,1,7_1,5
7,0102030405,7_2_3,Direction Charles-Le Moyne,0,7_2,6
7,0102030405,7_1_4,Direction Terminus Chambly,1,7_1,7
7,0102030405,7_2_4,Direction Charles-Le Moyne,0,7_2,8
7,0102030405,7_1_5,Direction Terminus Chambly,1,7_1,9
7,0102030405,7_2_5,Direction Charles-Le Moyne,0,7_2,10
7,0102030405,7_1_6,Direction Terminus Chambly,1,7_1,11
7,0102030405,7_2_6,Direction Charles-Le Moyne,0,7_2,12
8,0102030405,8_1_1,Direction Longueuil,1,8_1,1
8,0102030405,8_2_1,Direction Chambly,0,8_2,2
8,0102030405,8_1_2,Direction Longueuil,1,8_1,3
8,0102030405,8_2_2,Direction Chambly,0,8_2,4
8,0102030405,8_1_3,Direction Longueuil,1,8_1,5
8,0102030405,8_2_3,Direction Chambly,0,8_2,6
8,0102030405,8_1_4,Direction Longueuil,1,8_1,7
8,0102030405,8_2_4,Direction Chambly,0,8_2,8
8,0102030405,8_2_5,Direction Chambly,0,8_2,10
9,0102030405,9_1_1,Direction Secteur du Golf,1,9_1,2
9,0102030405,9_2_1,Direction Terminus Chambly,0,9_2,1
9,0102030405,9_1_2,Direction Secteur du Golf,1,9_1,4
9,0102030405,9_2_2,Direction Terminus Chambly,0,9_2,3
9,0102030405,9_1_3,Direction Secteur du Golf,1,9_1,6
9,0102030405,9_2_3,Direction Terminus Chambly,0,9_2,5
9,0102030405,9_1_4,Direction Secteur du Golf,1,9_1,8
9,0102030405,9_2_4,Direction Terminus Chambly,0,9_2,7
9,0102030405,9_1_5,Direction Secteur du Golf,1,9_1,10
9,0102030405,9_2_5,Direction Terminus Chambly,0,9_2,9
